Time(ms),Main(mA),Main Voltage(V),
1750953019772220,65.14172551570341,4.18825,
1750953019772231,63.05463668463112,4.19325,
1750953019772233,64.65064579074522,4.191,
1750953019772234,66.73773462181751,4.1922500000000005,
1750953019772235,68.8248234528898,4.19275,
1750953019772236,69.68421297156664,4.1922500000000005,
1750953019772237,70.17529269652482,4.1925,
1750953019772238,69.92975283404573,4.18775,
1750953019772239,69.68421297156664,4.191,
1750953019772241,69.43867310908753,4.19025,
1750953019772242,63.791256272068395,4.19175,
1750953019772243,57.89829957257016,4.1922500000000005,
1750953019772244,59.125998884965625,4.192,
1750953019772245,77.29594870841852,4.19175,
1750953019772246,62.686326890912476,4.19,
1750953019772247,62.31801709719384,4.19125,
1750953019772248,62.686326890912476,4.19175,
1750953019772249,61.21308771603792,4.19025,
1750953019772250,61.335857647277464,4.18975,
1750953019772251,60.84477792231928,4.1895,
1750953019772252,64.40510592826612,4.18925,
1750953019772253,67.2288143467757,4.19175,
1750953019772254,63.5457164095893,4.194,
1750953019772256,62.686326890912476,4.1935,
1750953019772257,66.9832744842966,4.19175,
1750953019772258,64.65064579074522,4.18725,
1750953019772259,68.33374372793162,4.1930000000000005,
1750953019772260,73.24454097751348,4.19075,
1750953019772261,72.87623118379484,4.192,
1750953019772262,73.24454097751348,4.191,
1750953019772263,75.57716967106487,4.19075,
1750953019772264,76.06824939602305,4.18925,
1750953019772265,75.20885987734623,4.1915000000000004,
1750953019772266,75.82270953354396,4.1955,
1750953019772268,75.20885987734623,4.1945,
1750953019772269,76.80486898346034,4.19125,
1750953019772270,78.52364802081398,4.189,
1750953019772271,77.54148857089761,4.18825,
1750953019798537,76.92763891469988,4.19075,
1750953019798544,79.26026760825127,4.1915000000000004,
1750953019798545,80.97904664560491,4.189,
1750953019798546,80.48796692064673,4.1905,
1750953019798547,86.25815368890542,4.19075,
1750953019798548,82.32951588923993,4.19275,
1750953019798549,75.69993960230441,4.191,
1750953019798550,83.67998513287493,4.19025,
1750953019798551,85.64430403270768,4.1922500000000005,
1750953019798553,83.67998513287493,4.19,
1750953019798554,91.04618100724774,4.1905,
1750953019798555,88.3452425199777,4.18975,
1750953019798556,82.82059561419811,4.1905,
1750953019798557,72.26238152759711,4.19,
1750953019798558,66.61496469057796,4.189,
1750953019798559,66.36942482809887,4.1922500000000005,
1750953019798560,64.28233599702658,4.1922500000000005,
1750953019798561,65.75557517190114,4.1922500000000005,
1750953019798562,66.36942482809887,4.19175,
1750953019798563,66.00111503438023,4.1895,
1750953019798564,67.4743542092548,4.19075,
1750953019798565,67.59712414049434,4.192,
1750953019798566,66.73773462181751,4.19375,
1750953019798567,66.36942482809887,4.1922500000000005,
1750953019798568,66.61496469057796,4.19075,
1750953019798569,67.71989407173389,4.19,
1750953019798570,65.01895558446387,4.1922500000000005,
1750953019798571,64.89618565322432,4.194,
1750953019798572,64.65064579074522,4.19,
1750953019798573,65.14172551570341,4.1895,
1750953019798574,64.52787585950567,4.19325,
1750953019798575,66.12388496561978,4.19375,
1750953019798576,65.26449544694296,4.1915000000000004,
1750953019798577,63.91402620330794,4.18975,
1750953019798578,65.75557517190114,4.19,
1750953019798579,64.15956606578703,4.19175,
1750953019798580,67.84266400297344,4.19125,
1750953019798581,66.00111503438023,4.19425,
1750953019798582,66.24665489685933,4.191,
1750953019798583,57.17162354385635,4.1895,
1750953019798584,57.92331306655312,4.1915000000000004,
1750953019798585,60.35369819736109,4.1905,
1750953019798586,67.71989407173389,4.19,
1750953019798587,66.9832744842966,4.19125,
1750953019798588,59.73984854116336,4.188,
1750953019798589,66.24665489685933,4.18975,
1750953019798590,70.54360249024346,4.19,
1750953019798591,77.66425850213716,4.1930000000000005,
1750953019798592,77.05040884593943,4.19,
1750953019798593,76.80486898346034,4.19,
1750953019798594,77.41871863965807,4.1930000000000005,
1750953019798595,81.7156662330422,4.19075,
1750953019798596,81.10181657684446,4.19075,
1750953019798597,78.89195781453262,4.19175,
1750953019798598,80.73350678312582,4.19,
1750953019798599,82.82059561419811,4.19075,
1750953019798600,76.68209905222079,4.18975,
1750953019798601,78.89195781453262,4.19125,
1750953019798602,72.87623118379484,4.19275,
1750953019798603,69.31590317784799,4.1930000000000005,
1750953019798604,68.21097379669207,4.19,
1750953019798605,72.87623118379484,4.189,
1750953019798606,77.54148857089761,4.19175,
1750953019798607,79.50580747073036,4.19125,
1750953019798608,72.87623118379484,4.1935,
1750953019798609,67.96543393421298,4.19325,
1750953019798610,71.03468221520164,4.1885,
1750953019798611,76.92763891469988,4.189,
1750953019798612,77.66425850213716,4.1935,
1750953019798613,74.5950102211485,4.1915000000000004,
1750953019798614,66.61496469057796,4.18925,
1750953019798615,66.73773462181751,4.19,
1750953019798616,66.24665489685933,4.1922500000000005,
1750953019798617,67.2288143467757,4.19125,
1750953019798618,66.73773462181751,4.1922500000000005,
1750953019798619,66.49219475933842,4.192,
1750953019798620,66.12388496561978,4.19075,
1750953019798621,66.61496469057796,4.1885,
1750953019798622,68.45651365917116,4.1930000000000005,
1750953019798623,73.24454097751348,4.192,
1750953019798624,82.57505575171902,4.19075,
1750953019798625,76.68209905222079,4.191,
1750953019798626,78.76918788329307,4.191,
1750953019798627,77.7870284333767,4.191,
1750953019798635,71.15745214644119,4.18975,
1750953019798636,68.57928359041071,4.19075,
1750953019798637,74.96332001486714,4.191,
1750953019798638,83.92552499535404,4.191,
1750953019798639,86.25815368890542,4.19125,
1750953019798640,87.48585300130088,4.18925,
1750953019798641,83.55721520163539,4.1895,
1750953019798642,85.64430403270768,4.191,
1750953019798643,85.76707396394723,4.18925,
1750953019798644,80.36519698940718,4.191,
1750953019798646,74.34947035866941,4.19075,
1750953019798647,70.17529269652482,4.1925,
1750953019798648,58.63491916000744,4.1922500000000005,
1750953019798649,54.547696176524454,4.1935,
1750953019798650,55.89272674749615,4.19175,
1750953019798651,54.96312805647832,4.192,
1750953019798652,54.61848725920718,4.1935,
1750953019798653,54.40331962631628,4.1922500000000005,
1750953019798654,55.37017678190396,4.1925,
1750953019798655,54.853215585997255,4.1925,
1750953019798656,53.66839641267593,4.1935,
1750953019798657,53.92734274143641,4.1922500000000005,
1750953019798658,52.63633694409101,4.192,
1750953019798659,51.96289019699092,4.191,
1750953019798660,54.43033201312942,4.19025,
1750953019798661,52.64378863700498,4.1922500000000005,
1750953019798662,52.64192571377649,4.1925,
1750953019798664,51.14320397645416,4.1925,
1750953019798665,52.76208426201426,4.19175,
1750953019798666,61.09031778479837,4.19025,
1750953019798667,63.177406615870666,4.189,
1750953019798668,63.30017654711021,4.1925,
1750953019798669,62.686326890912476,4.19025,
1750953019798670,61.9497073034752,4.191,
1750953019798671,57.52998977885152,4.19075,
1750953019798673,54.72653680645975,4.195,
1750953019798674,55.251881156894676,4.19425,
1750953019798675,54.011174286718585,4.19,
1750953019798676,53.7522279579581,4.1915000000000004,
1750953019798677,53.61250871582116,4.1925,
1750953019798678,55.877823361668206,4.192,
1750953019798679,54.67158057121922,4.191,
1750953019798680,52.81331465079781,4.19125,
1750953019798681,51.77287202768467,4.1930000000000005,
1750953019823450,51.362097455802044,4.19275,
1750953019823455,52.39788277084395,4.1930000000000005,
1750953019823456,53.888221353638066,4.19425,
1750953019823457,53.17844760358237,4.1945,
1750953019823458,51.842731648753144,4.195,
1750953019823458,52.68104710157483,4.194,
1750953019823459,53.20173414393853,4.1930000000000005,
1750953019823460,52.76115280040001,4.19175,
1750953019823460,52.469605315140925,4.1915000000000004,
1750953019823461,52.69874487224551,4.192,
1750953019823462,54.32041954264836,4.192,
1750953019823462,54.359540930446705,4.1930000000000005,
1750953019823463,54.08475975424403,4.192,
1750953019823464,56.49631387352776,4.1930000000000005,
1750953019823464,53.8267448870978,4.192,
1750953019823465,54.5747085633376,4.191,
1750953019823466,54.28316107807851,4.19,
1750953019823466,54.943567362579145,4.1930000000000005,
1750953019823467,54.019557441246796,4.19325,
1750953019823468,51.991765507032554,4.1915000000000004,
1750953019823468,52.18644098441004,4.19175,
1750953019823469,57.775529641330614,4.18825,
1750953019823470,72.5079213900762,4.192,
1750953019823470,73.73562070247166,4.1935,
1750953019823471,58.66755089633593,4.19175,
1750953019823472,52.77419326299946,4.19175,
1750953019823473,52.31591414879028,4.19,
1750953019823473,52.44725023639901,4.1935,
1750953019823474,53.461611934313254,4.19075,
1750953019823475,53.1188340602706,4.192,
1750953019823475,54.01303720994707,4.19375,
1750953019823476,53.64790425716251,4.19125,
1750953019823477,53.89474158493778,4.1935,
1750953019823478,56.5633791097535,4.196,
1750953019823478,53.778308883156996,4.19175,
1750953019823479,53.99999674734762,4.19025,
1750953019823480,53.76247403571481,4.1875,
1750953019823480,54.14903060562703,4.19425,
1750953019823481,52.776056186227954,4.1955,
1750953019823482,57.89829957257016,4.1935,
1750953019823482,62.072477234714746,4.192,
1750953019823483,60.96754785355883,4.1885,
1750953019823484,61.09031778479837,4.1895,
1750953019823485,62.31801709719384,4.19,
1750953019823485,63.42294647834976,4.19275,
1750953019823486,54.4117027808445,4.19275,
1750953019823487,51.947055349548734,4.19075,
1750953019823487,52.650308868304705,4.19175,
1750953019823488,52.14266228854046,4.1945,
1750953019823489,52.09888359267089,4.19075,
1750953019823489,54.537450098767756,4.1895,
1750953019823490,54.90537743639504,4.18975,
1750953019823491,53.705654877245784,4.1905,
1750953019823491,54.54024448361049,4.1915000000000004,
1750953019823492,53.53612886345296,4.19425,
1750953019823493,56.60250049755184,4.1935,
1750953019823493,53.903124739466,4.1915000000000004,
1750953019823494,54.399593779859295,4.191,
1750953019823495,53.25669037917906,4.1930000000000005,
