Time(ms),Main(mA),Main Voltage(V),
1721763718759444,25.175663821782177,4.19125,
1721763718759446,25.920792534653465,4.1930000000000005,
1721763718759448,25.062963103960396,4.1930000000000005,
1721763718759450,23.592265306930692,4.19325,
1721763718759452,25.11046505940594,4.19175,
1721763718759454,24.944673920792077,4.19275,
1721763718759456,24.453820381188116,4.1925,
1721763718759458,24.651279490099007,4.194,
1721763718759460,24.653142311881187,4.19475,
1721763718759462,25.282776074257423,4.1965,
1721763718759465,25.411310777227722,4.1965,
1721763718759467,24.644759613861385,4.1955,
1721763718759469,23.935024514851484,4.196,
1721763718759471,25.667448772277226,4.1945,
1721763718759473,24.824521915841583,4.19375,
1721763718759489,24.746283400990098,4.19275,
1721763718759491,25.095562485148513,4.192,
1721763718759493,25.129093277227724,4.19175,
1721763718759495,24.763980207920792,4.1922500000000005,
1721763718759496,24.519950554455445,4.19075,
1721763718759498,24.1557688960396,4.19175,
1721763718759500,26.4563537970297,4.19475,
1721763718759502,25.207331792079206,4.195,
1721763718759504,23.526135133663363,4.1922500000000005,
1721763718759506,24.781677014851486,4.1945,
1721763718759508,25.4904807029703,4.19425,
1721763718759510,25.640437856435643,4.19325,
1721763718759512,22.738161519801977,4.19275,
1721763718759514,25.090905430693066,4.19425,
1721763718759516,24.76491161881188,4.1935,
1721763718759518,24.166945826732668,4.1945,
1721763718759520,23.727319886138613,4.1925,
1721763718759522,25.616221173267324,4.19425,
1721763718759523,24.26288114851485,4.19175,
1721763718759525,24.623337163366333,4.1915000000000004,
1721763718759527,22.84993082673267,4.19125,
1721763718759529,25.064825925742575,4.192,
1721763718759531,24.695055801980196,4.191,
1721763718759533,25.352631891089107,4.1905,
1721763718759535,37.14056812871287,4.19175,
1721763718759537,30.536864910891087,4.194,
1721763718759539,40.15461377227722,4.1930000000000005,
1721763718759541,30.528482212871285,4.1955,
1721763718759542,27.528407732673266,4.1955,
1721763718759544,29.94728181683168,4.1925,
1721763718759546,43.865354762376235,4.1930000000000005,
1721763718759548,47.997093475247524,4.19275,
1721763718759550,47.71394456435643,4.18975,
1721763718759552,48.946201173267326,4.191,
1721763718784763,51.51503241089109,4.1905,
1721763718784777,41.670950702970295,4.19175,
1721763718784779,35.93439102475248,4.1905,
1721763718784781,49.757460059405936,4.19125,
1721763718784783,48.38083476237624,4.1905,
1721763718784785,43.205915851485145,4.1915000000000004,
1721763718784787,26.00648233663366,4.19325,
1721763718784789,25.293021594059407,4.19175,
1721763718784791,25.146790084158415,4.194,
1721763718784793,24.681084638613857,4.192,
1721763718784795,23.277448425742573,4.1905,
1721763718784797,25.343317782178215,4.194,
1721763718784799,24.23400741089109,4.1922500000000005,
1721763718784801,24.80309946534653,4.19425,
1721763718784803,22.99709374752475,4.19525,
1721763718784805,24.47524283168317,4.1930000000000005,
1721763718784807,26.334338970297026,4.19475,
1721763718784809,24.245184341584157,4.19275,
1721763718784811,24.278715133663365,4.19425,
1721763718784812,25.11139647029703,4.19275,
1721763718784814,25.034089366336634,4.1922500000000005,
1721763718784816,25.48582364851485,4.1935,
1721763718784818,24.227487534653463,4.19325,
1721763718784820,24.892514910891087,4.1925,
1721763718784822,25.13002468811881,4.1922500000000005,
1721763718784824,31.67504901980198,4.19125,
1721763718784826,46.29540577722772,4.192,
1721763718784828,43.591519960396035,4.1930000000000005,
1721763718784830,41.05808233663366,4.1925,
1721763718784832,31.99545436633663,4.19275,
1721763718784834,27.26295562871287,4.191,
1721763718784836,27.028240084158412,4.192,
1721763718784838,26.601653896039604,4.19375,
1721763718784840,26.471256371287126,4.1935,
1721763718784842,26.874557287128713,4.1945,
1721763718784844,25.812748871287127,4.19075,
1721763718784846,25.373122930693068,4.191,
1721763718784853,29.297157014851482,4.1925,
1721763718784855,29.60545401980198,4.19375,
1721763718784857,29.254312113861385,4.195,
1721763718784859,30.794865727722772,4.196,
1721763718784861,31.75980741089109,4.195,
1721763718784863,35.006705777227715,4.19425,
1721763718784865,42.172981173267324,4.1930000000000005,
1721763718784867,42.46078713861386,4.1925,
1721763718784869,38.38959013366336,4.192,
1721763718784870,38.19306243564357,4.189,
1721763718784873,59.642094422461916,4.1922500000000005,
1721763718784875,44.07212798019802,4.1925,
1721763718784877,50.15051545544554,4.19125,
1721763718784878,55.33847411881188,4.189,
1721763718784880,80.02206081630439,4.1905,
1721763718784882,81.74085316277304,4.19275,
1721763718784884,50.05830577722772,4.1925,
1721763718784886,45.38634874752475,4.1930000000000005,
1721763718784888,45.29134483663366,4.1930000000000005,
1721763718784890,38.299243277227724,4.192,
1721763718784892,31.616370133663363,4.1922500000000005,
1721763718784894,28.00342728712871,4.1945,
1721763718784896,24.039342534653464,4.19175,
1721763718784898,23.524272311881187,4.19325,
1721763718784900,23.839089193069306,4.191,
1721763718784902,24.809619341584156,4.191,
1721763718784903,23.40598312871287,4.191,
1721763718784905,23.94899567821782,4.1930000000000005,
1721763718784907,24.790059712871287,4.19125,
1721763718784909,23.809284044554452,4.1925,
1721763718784911,24.465928722772276,4.19275,
1721763718784913,23.392011965346533,4.19525,
1721763718784915,24.2414586980198,4.19625,
1721763718784917,25.38429986138614,4.1955,
1721763718784919,23.99090916831683,4.197,
1721763718784920,23.233672113861385,4.1955,
1721763718784923,24.456614613861383,4.19575,
1721763718784925,24.276852311881186,4.194,
1721763718784927,24.421221,4.19325,
1721763718784929,23.51123255940594,4.1922500000000005,
1721763718784931,24.777951371287127,4.19175,
1721763718784933,23.855854589108908,4.19125,
1721763718784935,24.12968939108911,4.19375,
1721763718784937,23.913602064356432,4.192,
1721763718784938,24.01233161881188,4.19275,
1721763718784940,24.48269411881188,4.1935,
1721763718784942,23.623933277227724,4.194,
1721763718784944,24.218173425742574,4.1922500000000005,
1721763718784946,23.860511643564355,4.192,
1721763718784948,24.801236643564355,4.194,
1721763718784950,23.867962930693068,4.19475,
1721763718784952,23.162884886138613,4.19275,
1721763718784954,24.708095554455447,4.19175,
1721763718784956,24.584217905940594,4.19125,
1721763718784958,23.351961297029703,4.1922500000000005,
1721763718784960,24.403524193069305,4.19375,
1721763718784961,24.043068178217823,4.1945,
1721763718784963,24.65034807920792,4.1925,
1721763718784965,24.05145087623762,4.19325,
1721763718784967,23.368726693069306,4.1915000000000004,
1721763718784969,24.32621708910891,4.1925,
1721763718784971,24.091501544554454,4.19325,
1721763718784973,24.936291222772276,4.195,
1721763718784975,23.56432298019802,4.194,
1721763718784977,24.322491445544554,4.1955,
1721763718784979,24.86922963861386,4.196,
1721763718784981,23.47677035643564,4.194,
1721763718784982,23.729182707920792,4.1930000000000005,
1721763718784984,24.176259935643564,4.1930000000000005,
1721763718784986,24.434260752475247,4.1930000000000005,
1721763718784988,23.79158723762376,4.19375,
1721763718784990,23.547557584158415,4.19175,
1721763718784992,24.522744787128712,4.192,
1721763718784994,24.98286176732673,4.1915000000000004,
1721763718784996,23.5829511980198,4.1930000000000005,
1721763718784998,23.33240166831683,4.19125,
1721763718784999,24.651279490099007,4.19375,
1721763718785001,24.505047980198018,4.19425,
1721763718785003,23.255094564356433,4.19275,
1721763718785005,24.098021420792076,4.1930000000000005,
1721763718785007,24.25449845049505,4.19425,
1721763718785009,24.369993400990097,4.1945,
1721763718785011,23.720800009900987,4.19475,
1721763718785013,23.967623896039605,4.19375,
1721763718785015,23.914533475247524,4.1930000000000005,
1721763718785017,24.246115752475244,4.1925,
1721763718785018,24.251704217821782,4.19275,
1721763718785020,24.858984118811883,4.1925,
1721763718785022,24.194888153465346,4.191,
1721763718785024,32.619499663366334,4.19175,
1721763718785026,37.19458996039604,4.1915000000000004,
1721763718810318,43.15189401980198,4.1905,
1721763718810333,36.32372077722772,4.1915000000000004,
1721763718810335,29.238478128712867,4.1945,
1721763718810337,25.07879708910891,4.194,
1721763718810339,24.595394836633663,4.1945,
1721763718810341,25.590141668316832,4.19375,
1721763718810343,25.155172782178216,4.19325,
1721763718810345,24.59632624752475,4.19325,
1721763718810347,23.723594242574254,4.19275,
1721763718810348,23.380835034653465,4.1925,
1721763718810350,25.15051572772277,4.195,
1721763718810352,24.393278673267325,4.1930000000000005,
1721763718810354,22.88253020792079,4.1935,
1721763718810356,24.112923995049503,4.19475,
1721763718810357,23.821392386138612,4.1935,
1721763718810359,24.46220307920792,4.1935,
1721763718810361,24.3355311980198,4.1922500000000005,
1721763718810363,23.932230282178217,4.1925,
1721763718810364,24.46220307920792,4.1945,
1721763718810366,24.347639539603957,4.1945,
1721763718810368,24.41935817821782,4.19375,
1721763718810370,23.90987642079208,4.1930000000000005,
1721763718810372,24.29454911881188,4.19725,
1721763718810373,23.825118029702967,4.19725,
1721763718810375,23.47770176732673,4.194,
1721763718810377,24.0616963960396,4.19475,
1721763718810379,24.829178970297026,4.1925,
1721763718810381,23.819529564356436,4.1935,
1721763718810382,23.88659114851485,4.191,
1721763718810384,23.96110401980198,4.1925,
1721763718810386,23.955515554455445,4.1922500000000005,
1721763718810388,24.74162634653465,4.19425,
1721763718810389,23.570842856435643,4.19275,
1721763718810391,23.506575504950494,4.1922500000000005,
1721763718810393,24.865503995049504,4.1935,
1721763718810395,24.850601420792078,4.1935,
1721763718810397,22.318095207920788,4.19425,
1721763718810399,24.259155504950492,4.194,
1721763718810401,24.522744787128712,4.1935,
1721763718810402,24.54323582673267,4.19475,
1721763718810404,23.69844614851485,4.192,
1721763718810406,23.82418661881188,4.1925,
1721763718810408,24.162288772277225,4.1925,
1721763718810410,25.17938946534653,4.1915000000000004,
1721763718810411,23.732908351485147,4.19175,
1721763718810413,23.33240166831683,4.192,
1721763718810415,24.593532014851483,4.19,
1721763718810417,24.63078845049505,4.1935,
1721763718810419,22.951454613861383,4.19425,
1721763718810421,24.488282584158412,4.1945,
1721763718810422,24.729518004950492,4.19375,
1721763718810424,23.693789094059404,4.19575,
1721763718810426,23.88472832673267,4.19475,
1721763718810428,23.36220681683168,4.1955,
1721763718810429,24.906486074257423,4.19325,
1721763718810431,24.56558968811881,4.1935,
1721763718810433,23.202935554455447,4.1945,
1721763718810435,23.797175702970296,4.19325,
1721763718810436,24.62799421782178,4.1915000000000004,
1721763718810438,24.364404935643563,4.1905,
1721763718810440,22.972877064356435,4.19075,
1721763718810442,25.079728499999998,4.19125,
1721763718810444,24.36347352475247,4.1905,
1721763718810445,23.946201445544553,4.1930000000000005,
1721763718810447,23.415297237623758,4.19375,
1721763718810449,23.91080783168317,4.1922500000000005,
1721763718810451,25.73730458910891,4.19325,
1721763718810453,24.582355084158415,4.1935,
1721763718810454,22.999887980198018,4.19425,
1721763718810456,24.29082347524752,4.196,
1721763718810458,24.77515713861386,4.195,
1721763718810460,24.8999661980198,4.194,
1721763718810461,23.148913722772274,4.19275,
1721763718810464,24.539510183168318,4.1935,
1721763718810466,24.05145087623762,4.1922500000000005,
1721763718810468,23.78041030693069,4.19625,
1721763718810470,23.480496,4.194,
1721763718810472,24.403524193069305,4.196,
1721763718810473,24.7714314950495,4.1955,
1721763718810475,24.314108747524752,4.19425,
1721763718810477,22.739092930693065,4.1915000000000004,
1721763718810479,23.840020603960394,4.19275,
1721763718810480,25.238068351485147,4.1922500000000005,
1721763718810482,24.69226156930693,4.19275,
1721763718810484,22.493200455445542,4.19275,
1721763718810486,24.74162634653465,4.19275,
1721763718810487,24.7630487970297,4.1925,
1721763718810489,24.010468797029702,4.19325,
1721763718810491,23.42554275742574,4.195,
1721763718810493,23.818598153465345,4.19475,
1721763718810495,24.349502361386136,4.1930000000000005,
1721763718810496,24.300137584158417,4.1945,
1721763718810498,22.89277572772277,4.19375,
1721763718810500,25.476509539603956,4.1925,
1721763718810502,24.52460760891089,4.19325,
1721763718810503,24.178122757425744,4.1945,
1721763718810505,22.534182534653464,4.19275,
1721763718810507,24.352296594059403,4.191,
1721763718810509,26.814946990099006,4.19325,
1721763718810511,32.98926978712871,4.19025,
1721763718810512,39.18128939108911,4.1915000000000004,
1721763718810514,44.48940005940594,4.1905,
1721763718810516,49.18091671782178,4.1925,
1721763718810518,31.69367723762376,4.195,
1721763718810519,43.375432633663365,4.19475,
1721763718810521,28.199023574257424,4.19425,
1721763718810523,28.40393397029703,4.1930000000000005,
1721763718810525,34.03990127227723,4.1930000000000005,
1721763718810527,46.7080208019802,4.19075,
1721763718810529,46.2628063960396,4.19025,
1721763718810530,47.19328587623762,4.1925,
1721763718810532,50.16634944059406,4.1895,
1721763718810534,52.58429211386138,4.18875,
1721763718810536,48.416228376237626,4.1935,
1721763718810537,42.4235307029703,4.192,
1721763718810539,29.869043301980195,4.19575,
1721763718810541,25.62926092574257,4.195,
1721763718810543,23.42740557920792,4.19425,
1721763718810544,24.87109246039604,4.19425,
1721763718810546,24.736037881188118,4.1935,
1721763718810548,23.881934094059403,4.1925,
1721763718810550,23.291419589108912,4.19275,
1721763718810552,25.029432311881187,4.19325,
1721763718810553,24.275920900990098,4.1925,
1721763718810555,23.2578887970297,4.19325,
1721763718810557,24.102678475247526,4.1925,
1721763718810558,24.06355921782178,4.19325,
1721763718810561,24.844081544554452,4.195,
1721763718836467,24.38582738613861,4.19275,
1721763718836484,22.942140504950494,4.1955,
1721763718836489,24.205133673267326,4.19375,
1721763718836493,24.426809465346533,4.19375,
1721763718836497,24.22841894554455,4.19325,
1721763718836501,23.355686940594058,4.19425,
1721763718836505,24.55254993564356,4.194,
1721763718836509,23.855854589108908,4.1935,
1721763718836513,24.415632534653465,4.1925,
1721763718836517,24.266606792079205,4.1945,
1721763718836521,23.673298054455444,4.19325,
1721763718836525,25.031295133663363,4.19675,
1721763718836529,24.132483623762376,4.19475,
1721763718836533,23.595990950495047,4.19275,
1721763718836537,26.162959366336633,4.19425,
1721763718836541,24.996832930693067,4.194,
1721763718836544,23.799038524752476,4.1915000000000004,
1721763718836549,23.891248202970296,4.19025,
1721763718836553,24.960507905940595,4.1915000000000004,
1721763718836557,24.825453326732674,4.1935,
1721763718836561,24.84128731188119,4.19625,
1721763718836564,24.079393202970294,4.19425,
1721763718836568,24.046793821782174,4.19425,
1721763718836572,25.713087905940593,4.19625,
1721763718836576,25.072277212871285,4.19375,
1721763718836580,23.722662831683166,4.19325,
1721763718836584,24.362542113861387,4.19325,
1721763718836588,24.80775651980198,4.1922500000000005,
1721763718836592,24.838493079207918,4.1935,
1721763718836596,23.29421382178218,4.1925,
1721763718836600,25.538914069306927,4.19325,
1721763718836604,25.097425306930692,4.1935,
1721763718836608,24.31317733663366,4.1935,
1721763718836612,24.413769712871286,4.19325,
1721763718836616,24.990313054455445,4.19175,
1721763718836620,24.589806371287125,4.19275,
1721763718836624,24.66245642079208,4.1945,
1721763718836628,23.078126495049503,4.19425,
1721763718836632,25.602250009900988,4.1935,
1721763718836636,24.98006753465346,4.19375,
1721763718836640,24.965164960396038,4.19025,
1721763718836644,23.91080783168317,4.19275,
1721763718836648,24.95305661881188,4.192,
1721763718836652,25.50817750990099,4.19175,
1721763718836656,24.163220183168317,4.1905,
1721763718836659,24.424946643564354,4.191,
1721763718836663,24.761185975247525,4.19175,
1721763718836668,25.5929359009901,4.1915000000000004,
1721763718836671,24.528333252475246,4.194,
1721763718836675,24.12968939108911,4.1922500000000005,
1721763718836679,25.177526643564352,4.194,
1721763718836683,25.312581222772273,4.19625,
1721763718836687,24.19954520792079,4.1955,
1721763718836691,24.589806371287125,4.196,
1721763718836695,25.928243821782175,4.1955,
1721763718836699,24.453820381188116,4.194,
1721763718836703,24.67456476237624,4.1930000000000005,
1721763718836707,24.068216272277226,4.1905,
1721763718836711,25.673968648514848,4.19025,
1721763718836716,24.64848525742574,4.192,
1721763718836719,25.11884775742574,4.19125,
1721763718836723,23.53358642079208,4.192,
1721763718836727,26.128497163366333,4.19275,
1721763718836731,25.70191097524752,4.1935,
1721763718836735,24.737900702970297,4.19325,
1721763718836739,23.80090134653465,4.194,
1721763718836743,25.155172782178216,4.19325,
1721763718836747,25.43366463861386,4.19475,
1721763718836751,24.46034025742574,4.1930000000000005,
1721763718836755,24.589806371287125,4.1935,
1721763718836759,25.348906247524752,4.19275,
1721763718836763,28.843559910891088,4.1935,
1721763718836766,35.4193208019802,4.19175,
1721763718836773,41.627174391089106,4.192,
1721763718836777,41.598300653465344,4.1930000000000005,
1721763718836780,32.86539213861386,4.19275,
1721763718836784,27.20707097524752,4.1930000000000005,
1721763718836789,25.97481436633663,4.1925,
1721763718836793,26.0288361980198,4.192,
1721763718836797,25.36008317821782,4.19425,
1721763718836801,25.3535633019802,4.194,
1721763718836805,25.241793995049502,4.19175,
1721763718836809,25.56871921782178,4.19425,
1721763718836813,24.12596374752475,4.197,
1721763718836817,25.18684075247525,4.196,
1721763718836821,24.26101832673267,4.19325,
1721763718836825,24.15949453960396,4.19325,
1721763718836829,24.435192163366338,4.1930000000000005,
1721763718836834,24.97354765841584,4.19375,
1721763718836838,24.050519465346532,4.1930000000000005,
1721763718836843,25.2762561980198,4.1905,
1721763718836847,24.25356703960396,4.192,
1721763718836851,24.44078062871287,4.191,
1721763718836856,24.45195755940594,4.19175,
1721763718836860,24.172534292079206,4.19425,
1721763718836864,23.922916173267325,4.19375,
1721763718836869,24.967027782178214,4.19425,
1721763718836873,24.562795455445542,4.195,
1721763718836876,24.505047980198018,4.19375,
1721763718836880,23.756193623762375,4.1955,
1721763718836884,24.708095554455447,4.194,
1721763718836887,24.046793821782174,4.1925,
1721763718836891,24.52553901980198,4.19275,
1721763718836895,24.006743153465344,4.189,
1721763718836898,23.98718352475247,4.192,
1721763718836903,25.428076173267325,4.1930000000000005,
1721763718836906,25.04806052970297,4.19375,
1721763718836911,22.962631544554455,4.1935,
1721763718836915,24.822659094059404,4.19175,
1721763718836919,24.64848525742574,4.19325,
1721763718836923,24.637308326732672,4.1925,
1721763718836927,23.66677817821782,4.19325,
1721763718836932,24.97634189108911,4.19475,
1721763718836936,24.737900702970297,4.194,
1721763718836940,24.88133798019802,4.19275,
1721763718836944,23.26161444059406,4.194,
1721763718836948,24.43146651980198,4.1930000000000005,
1721763718836953,24.755597509900987,4.1930000000000005,
1721763718836957,25.052717584158415,4.1922500000000005,
1721763718836962,23.4972613960396,4.19125,
1721763718836966,24.631719861386138,4.19175,
1721763718836970,25.24924528217822,4.191,
1721763718836974,24.46313449009901,4.19275,
1721763718836979,22.79870322772277,4.1925,
1721763718836984,25.115122113861382,4.191,
1721763718836988,24.164151594059405,4.1930000000000005,
1721763718836993,25.362877410891087,4.194,
1721763718836998,23.712417311881186,4.19375,
1721763718862408,24.09429577722772,4.19325,
1721763718862422,25.107670826732672,4.1945,
1721763718862425,24.7034385,4.195,
1721763718862427,26.677098178217822,4.1935,
1721763718862429,40.900673896039606,4.19425,
1721763718862432,27.135352336633662,4.19375,
1721763718862434,43.133265801980194,4.1935,
1721763718862437,27.735180950495046,4.1935,
1721763718862439,27.23128765841584,4.195,
1721763718862442,33.46522075247525,4.191,
1721763718862444,47.31995775742574,4.1915000000000004,
1721763718862446,48.06788070297029,4.1915000000000004,
1721763718862448,48.25509429207921,4.192,
1721763718862451,43.12395169306931,4.1935,
1721763718862453,33.6999362970297,4.19275,
1721763718862455,45.6387610990099,4.19025,
1721763718862458,46.057896,4.19325,
1721763718862460,26.026973376237624,4.191,
1721763718862462,25.898438673267325,4.1905,
1721763718862465,27.00216057920792,4.19325,
1721763718862467,26.857791891089107,4.1945,
1721763718862469,25.336797905940593,4.1922500000000005,
1721763718862471,26.631459044554454,4.1925,
1721763718862474,36.41220481188119,4.19425,
1721763718862476,29.221712732673264,4.19425,
1721763718862478,25.846279663366335,4.1935,
1721763718862481,28.209269094059405,4.195,
1721763718862483,27.41850124752475,4.1922500000000005,
1721763718862486,27.445512163366338,4.191,
1721763718862488,26.038150306930692,4.192,
1721763718862490,28.794195133663365,4.19325,
1721763718862492,26.95745285643564,4.19275,
1721763718862495,27.31511463861386,4.192,
1721763718862497,26.877351519801977,4.1945,
1721763718862500,27.16981453960396,4.197,
1721763718862502,28.272605034653466,4.194,
1721763718862505,26.687343698019802,4.1935,
1721763718862507,26.662195603960395,4.19375,
1721763718862509,28.678700183168317,4.194,
1721763718862511,28.54085137128713,4.191,
1721763718862514,29.650161742574255,4.1930000000000005,
1721763718862516,27.20986520792079,4.19325,
1721763718862518,35.12685778217821,4.19125,
1721763718862520,39.33869783168316,4.19,
1721763718862523,55.71942117326733,4.192,
1721763718862525,49.69784976237624,4.19025,
1721763718862527,32.769456816831685,4.1922500000000005,
1721763718862530,29.763793871287124,4.19325,
1721763718862533,29.032636321782178,4.1930000000000005,
1721763718862535,29.42755453960396,4.1930000000000005,
1721763718862537,29.264557633663365,4.19275,
1721763718862540,28.925524069306928,4.19125,
1721763718862542,27.79479124752475,4.1935,
1721763718862544,26.965835554455442,4.19175,
1721763718862547,26.38649798019802,4.19175,
1721763718862549,26.198352980198017,4.1922500000000005,
1721763718862551,26.19649015841584,4.191,
1721763718862553,25.975745777227722,4.1915000000000004,
1721763718862556,26.926716297029703,4.1935,
1721763718862558,25.95804897029703,4.19275,
1721763718862561,25.059237460396037,4.191,
1721763718862563,27.048731123762376,4.19425,
1721763718862565,26.868037410891088,4.19475,
1721763718862568,36.07317124752475,4.19025,
1721763718862570,45.13673062871287,4.19475,
1721763718862572,41.50329674257426,4.19175,
1721763718862575,40.97518676732673,4.19575,
1721763718862577,40.70973466336633,4.19175,
1721763718862579,39.47840946534654,4.1930000000000005,
1721763718862581,42.844528425742574,4.1922500000000005,
1721763718862584,37.528035059405944,4.1922500000000005,
1721763718862586,33.25658471287129,4.19275,
1721763718862588,39.0536860990099,4.1895,
1721763718862592,39.0024585,4.18875,
1721763718862594,39.6181210990099,4.1915000000000004,
1721763718862596,35.09332699009901,4.19125,
1721763718862599,26.805632881188117,4.192,
1721763718862601,27.602920603960396,4.19,
1721763718862603,27.64110845049505,4.192,
1721763718862606,27.141872212871288,4.19275,
1721763718862608,26.474982014851484,4.19325,
1721763718862610,27.91214901980198,4.19525,
1721763718862613,27.41850124752475,4.194,
1721763718862615,26.349241544554452,4.1930000000000005,
1721763718862617,27.442717930693068,4.19325,
1721763718862619,27.36541082673267,4.194,
1721763718862622,27.58615520792079,4.194,
1721763718862624,26.735777064356434,4.19175,
1721763718862626,26.315710752475248,4.192,
1721763718862629,28.285644787128714,4.19175,
1721763718862631,27.574046866336634,4.19275,
1721763718862634,26.574642980198018,4.1905,
1721763718862636,26.642635975247522,4.19125,
1721763718862638,27.876755405940592,4.19175,
1721763718862641,27.979210603960393,4.1945,
1721763718862643,26.945344514851485,4.1955,
1721763718862645,26.451696742574256,4.1925,
1721763718862647,27.705375801980196,4.19325,
1721763718862650,27.151186321782177,4.19375,
1721763718862652,27.17074595049505,4.1955,
1721763718862654,26.841957905940593,4.19425,
1721763718862657,27.016131742574256,4.19325,
1721763718862659,27.74449505940594,4.19075,
1721763718862661,27.070153574257425,4.19125,
