inference_index,duration_us
1,209058
2,190472
3,190782
4,190137
5,191016
6,191616
7,190806
8,190685
9,188358
10,191583
11,190618
12,188807
13,191843
14,190399
15,191378
16,190664
17,192887
18,190622
19,189659
20,190743
21,190185
22,190844
23,192737
24,191312
25,190443
26,190396
27,187162
28,189682
29,190769
30,191386
31,194001
32,190123
33,189405
34,190774
35,191672
36,190837
37,190058
38,189995
39,189954
40,190551
41,188020
42,191294
43,189261
44,190997
45,190403
46,191790
47,189326
48,189556
49,192095
50,190400
51,191575
52,190851
53,190206
54,195844
55,190889
56,190717
57,192910
58,191046
59,191691
60,189794
61,190053
62,190929
63,190919
64,187345
65,189439
66,191724
67,189480
68,191587
69,189929
70,190007
71,193625
72,190747
73,189735
74,190276
75,191579
76,190557
77,192409
78,190830
79,190421
80,188198
81,189723
82,190156
83,189529
84,189759
85,189811
86,190057
87,191780
88,190755
89,192719
90,190145
91,191124
92,191563
93,187446
94,189387
95,189339
96,189434
97,190036
98,190395
99,191765
100,190369
101,192043
102,190549
103,190933
104,192353
105,192017
106,190464
107,191846
108,191945
109,191462
110,191121
111,187124
112,189259
113,190289
114,191140
115,190346
116,189743
117,190655
118,190189
119,192507
120,192706
121,190338
122,190257
123,191402
124,191093
125,191164
126,193933
127,190540
128,190354
129,187306
130,190517
131,189443
132,190213
133,190367
134,194147
135,190158
136,192514
137,190441
138,190744
139,189917
140,191449
141,191880
142,190530
143,190014
144,190786
145,190849
146,191377
147,190736
148,188700
149,190611
150,189657
151,190278
152,190132
153,189999
154,190335
155,190476
156,190250
157,191052
158,191349
159,191740
160,190679
161,192623
162,193239
163,190246
164,191456
165,190611
166,188087
167,189633
168,189069
169,194420
170,189275
171,190212
172,191338
173,190003
174,191044
175,190540
176,191468
177,190291
178,191091
179,190713
180,193289
181,190740
182,190960
183,194499
184,190183
185,190597
186,190473
187,187649
188,190353
189,568059
190,189228
191,191606
192,193961
193,191830
194,192541
195,192799
196,194677
197,195935
198,192800
199,193526
200,193431
201,194645
202,194429
203,197207
