inference_index,duration_us
1,3335
2,2000
3,1818
4,1820
5,1774
6,1862
7,1685
8,1616
9,1768
10,1728
11,1745
12,1714
13,1829
14,1600
15,1709
16,1667
17,1641
18,1721
19,1619
20,1699
21,1608
22,1600
23,1778
24,1567
25,1705
26,1561
27,1581
28,1593
29,1571
30,1701
31,1528
32,1542
33,1611
34,1540
35,1570
36,1594
37,1635
38,1552
39,1603
40,1554
41,1567
42,1580
43,1546
44,1552
45,1637
46,1559
47,1645
48,1554
49,1614
50,1594
51,1530
52,1581
53,1609
54,1547
55,1551
56,1710
57,1574
58,1536
59,1620
60,1523
61,1569
62,1569
63,1537
64,1585
65,1606
66,1606
67,1555
68,1613
69,1595
70,1556
71,1596
72,1584
73,1553
74,1540
75,1599
76,1581
77,1610
78,1673
79,1597
80,1614
81,1624
82,1646
83,1610
84,1643
85,1670
86,1570
87,1587
88,1592
89,1637
90,1573
91,1602
92,1619
93,1615
94,1560
95,1634
96,1628
97,1589
98,1573
99,1606
100,1595
101,1587
102,1636
103,1595
104,1647
105,1617
106,1570
107,1616
108,1632
109,1606
110,1607
111,1849
112,1677
113,1685
114,1720
115,1723
116,1653
117,1698
118,1740
119,1704
120,1858
121,1670
122,1724
123,1659
124,1658
125,1716
126,1658
127,1840
128,1680
129,1693
130,1705
131,1697
132,1680
133,1703
134,1666
135,1684
136,1655
137,1680
138,1704
139,1662
140,1629
141,1588
142,1577
143,1703
144,1588
145,1555
146,1730
147,1589
148,1615
149,1550
150,1650
151,1599
152,1573
153,1575
154,1613
155,1581
156,1546
157,1600
158,1593
159,1557
160,1616
161,1544
162,1636
163,1592
164,1626
165,1645
166,1583
167,1627
168,1603
169,1605
170,1683
171,1609
172,1623
173,1557
174,1604
175,1563
176,1559
177,1593
178,1565
179,1600
180,1560
181,1565
182,1586
183,1559
184,1576
185,1566
186,1558
187,1591
188,1568
189,1606
190,1556
191,1645
192,1678
193,1660
194,1686
195,1671
196,1697
197,1666
198,1668
199,1708
200,1667
201,1709
202,1677
203,1687
204,1662
205,1691
206,1679
207,1669
208,1711
209,1655
210,1811
211,1645
212,1682
213,1652
214,1685
215,1687
216,1658
217,1679
218,1688
219,1667
220,1662
221,1654
222,1668
223,1653
224,1656
225,1577
226,1734
227,1567
228,1582
229,1605
230,1562
231,1601
232,1577
233,1600
234,1573
235,1577
236,1602
237,1604
238,1552
239,1607
240,1568
241,1704
242,1578
243,1584
244,1598
245,1559
246,1631
247,1594
248,1578
249,1575
250,1576
251,1575
252,1598
253,1586
254,1565
255,1626
256,1569
257,1574
258,1612
259,1600
260,1591
261,1610
262,1562
263,1582
