inference_index,duration_us
1,1843
2,900
3,818
4,821
5,866
6,797
7,800
8,836
9,805
10,841
11,848
12,760
13,773
14,776
15,791
16,755
17,766
18,755
19,764
20,809
21,753
22,779
23,759
24,760
25,818
26,754
27,781
28,774
29,780
30,856
31,749
32,773
33,750
34,784
35,792
36,752
37,758
38,756
39,773
40,809
41,743
42,770
43,769
44,805
45,803
46,749
47,774
48,830
49,757
50,790
51,751
52,756
53,777
54,752
55,804
56,750
57,756
58,776
59,749
60,807
61,750
62,785
63,770
64,752
65,780
66,751
67,827
68,750
69,747
70,780
71,765
72,817
73,792
74,773
75,801
76,772
77,795
78,770
79,776
80,805
81,787
82,772
83,807
84,781
85,807
86,827
87,776
88,792
89,771
90,806
91,785
92,776
93,776
94,771
95,922
96,772
97,774
98,772
99,772
100,799
101,831
102,773
103,772
104,771
105,852
106,774
107,766
108,782
109,818
110,773
111,823
112,776
113,801
114,816
115,777
116,840
117,877
118,901
119,828
120,828
121,825
122,847
123,819
124,868
125,862
126,826
127,846
128,868
129,856
130,829
131,866
132,826
133,859
134,913
135,870
136,860
137,985
138,832
139,820
140,875
141,863
142,879
143,881
144,843
145,828
146,881
147,924
148,857
149,830
150,834
151,872
152,875
153,834
154,842
155,832
156,871
157,911
158,828
159,843
160,822
161,893
162,875
163,833
164,827
165,855
166,829
167,906
168,856
169,835
170,890
171,834
172,861
173,859
174,878
175,835
176,823
177,825
178,997
179,870
180,833
181,822
182,828
183,860
184,840
185,825
186,860
187,873
188,826
189,854
190,853
191,852
192,830
193,849
194,816
195,848
196,889
197,823
198,850
199,828
200,870
201,821
202,834
203,838
204,839
205,861
206,852
207,835
208,838
209,900
210,747
211,749
212,770
213,753
214,766
215,754
216,750
217,773
218,747
219,772
220,749
221,784
222,749
223,767
224,882
225,751
226,776
227,749
228,838
229,749
230,746
231,756
232,751
233,794
234,773
235,752
236,754
237,800
238,767
239,745
240,774
241,748
242,749
243,774
244,750
245,751
246,754
247,755
248,808
249,775
250,751
251,786
252,810
253,753
254,772
255,752
256,747
257,774
258,757
259,749
260,754
261,748
262,773
263,774
264,794
265,752
266,752
267,805
268,750
269,747
270,749
271,770
272,812
273,750
274,771
275,769
276,751
277,787
278,759
279,762
280,763
281,790
282,752
283,767
284,749
285,748
286,828
287,748
288,748
289,753
290,752
291,778
292,769
293,773
294,765
295,747
296,775
297,767
298,773
299,752
300,759
301,790
302,771
303,772
304,774
305,751
306,816
307,749
308,746
309,774
310,793
311,790
312,791
313,754
314,774
315,793
316,750
317,792
318,808
319,790
320,785
321,790
322,791
323,803
324,774
325,844
326,809
327,808
328,795
329,831
330,774
331,793
332,774
333,772
334,813
335,766
336,771
337,772
338,773
339,792
340,772
341,774
342,795
343,773
344,768
345,769
346,771
347,775
348,783
349,772
350,770
351,769
352,793
353,793
354,773
355,773
356,772
357,774
358,788
359,768
360,771
361,797
362,777
363,823
364,774
365,775
366,768
367,771
368,772
369,776
370,772
371,777
372,786
373,765
374,792
375,766
376,773
377,788
378,769
379,761
380,767
381,784
382,821
383,768
384,771
385,769
386,772
387,786
388,792
389,775
390,768
391,773
392,792
393,769
394,771
395,856
396,860
397,820
398,869
399,823
400,837
401,916
402,860
403,849
404,835
405,856
406,859
407,845
408,845
409,852
410,851
411,861
412,869
413,833
414,868
415,841
416,846
417,851
418,897
419,831
420,859
421,858
422,830
423,843
424,827
425,830
426,838
427,1048
428,835
429,858
430,825
431,854
432,857
433,853
434,843
435,855
436,900
437,852
438,880
439,834
440,855
441,852
442,832
443,851
444,844
445,827
446,831
447,824
448,829
449,996
450,843
451,873
452,832
453,894
454,855
455,833
456,836
457,822
458,842
459,889
460,839
461,834
462,893
463,840
464,857
465,864
466,859
467,831
468,826
469,824
470,861
471,827
472,819
473,849
474,842
475,857
476,876
477,848
478,853
479,896
480,827
481,826
482,848
483,826
484,854
485,839
486,850
487,784
488,799
489,746
490,744
491,752
492,749
493,768
494,751
495,772
496,749
497,768
498,807
499,749
500,776
501,747
502,753
503,762
504,750
505,779
506,750
507,747
508,804
509,749
510,792
511,749
512,770
513,767
514,748
515,773
516,747
517,787
518,755
519,745
520,797
521,748
522,790
523,752
524,747
525,748
526,752
527,817
528,766
529,771
530,758
531,767
532,771
533,746
534,747
535,770
536,747
537,803
538,750
539,743
540,761
541,753
542,785
543,773
544,747
545,769
546,791
547,762
548,774
549,747
550,750
551,769
552,747
553,748
554,790
555,741
556,774
557,766
558,771
559,770
560,745
561,771
562,755
563,744
564,752
565,750
566,792
567,770
568,749
569,778
570,750
571,785
572,774
573,766
574,765
575,778
576,764
577,748
578,751
579,797
580,824
581,759
582,780
583,766
584,765
585,789
586,770
587,768
588,782
589,780
590,834
591,762
592,781
593,804
594,828
595,781
596,782
597,923
598,763
599,764
600,762
601,765
602,801
603,762
604,760
605,764
606,772
607,754
608,772
609,782
610,849
611,781
612,813
613,787
614,804
615,820
616,801
617,788
618,837
619,902
620,807
621,803
622,783
623,829
624,780
625,811
626,823
627,802
628,824
629,784
630,801
631,833
632,808
633,834
634,787
635,864
636,788
637,802
638,814
639,799
640,786
641,822
642,814
643,814
644,780
645,787
646,805
647,787
648,825
649,785
650,784
651,791
652,865
653,787
654,830
655,783
656,801
657,804
658,788
659,779
660,803
661,790
662,789
663,784
664,806
665,826
666,828
