inference_index,duration_us
1,1648
2,510
3,476
4,465
5,743
6,644
7,379
8,389
9,373
10,376
11,416
12,422
13,408
14,424
15,641
16,380
17,370
18,430
19,420
20,378
21,377
22,401
23,651
24,379
25,392
26,410
27,445
28,402
29,382
30,376
31,371
32,733
33,376
34,369
35,379
36,397
37,393
38,364
39,358
40,397
41,524
42,393
43,367
44,368
45,364
46,365
47,364
48,397
49,362
50,383
51,359
52,371
53,368
54,368
55,366
56,397
57,366
58,364
59,367
60,360
61,360
62,373
63,363
64,376
65,389
66,362
67,361
68,368
69,415
70,388
71,364
72,367
73,384
74,393
75,362
76,358
77,367
78,384
79,375
80,367
81,367
82,366
83,398
84,361
85,357
86,363
87,377
88,366
89,360
90,368
91,363
92,364
93,393
94,363
95,358
96,382
97,363
98,363
99,361
100,363
101,366
102,363
103,389
104,362
105,418
106,364
107,373
108,367
109,364
110,366
111,369
112,397
113,363
114,380
115,364
116,363
117,371
118,364
119,362
120,373
121,362
122,364
123,372
124,385
125,373
126,384
127,365
128,392
129,361
130,360
131,359
132,364
133,386
134,359
135,360
136,364
137,360
138,358
139,363
140,359
141,362
142,369
143,370
144,359
145,366
146,380
147,364
148,363
149,361
150,364
151,377
152,381
153,368
154,361
155,363
156,365
157,393
158,364
159,362
160,361
161,391
162,365
163,388
164,383
165,371
166,367
167,370
168,371
169,404
170,387
171,365
172,358
173,368
174,363
175,366
176,363
177,368
178,362
179,515
180,358
181,395
182,362
183,357
184,360
185,371
186,385
187,372
188,395
189,364
190,365
191,372
192,371
193,360
194,400
195,367
196,364
197,391
198,365
199,369
200,374
201,366
202,368
203,368
204,389
205,366
206,361
207,422
208,366
209,362
210,365
211,367
212,365
213,385
214,386
215,361
216,439
217,370
218,376
219,365
220,391
221,368
222,364
223,364
224,369
225,394
226,363
227,393
228,365
229,382
230,362
231,368
232,364
233,368
234,368
235,383
236,368
237,366
238,374
239,370
240,371
241,381
242,367
243,368
244,388
245,376
246,361
247,397
248,366
249,365
250,367
251,369
252,386
253,428
254,368
255,363
256,369
257,371
258,370
259,367
260,391
261,366
262,383
263,366
264,361
265,369
266,386
267,366
268,393
269,370
270,388
271,370
272,393
273,365
274,392
275,367
276,363
277,370
278,394
279,366
280,366
281,379
282,366
283,365
284,383
285,367
286,360
287,399
288,368
289,360
290,418
291,367
292,367
293,371
294,364
295,366
296,366
297,372
298,379
299,366
300,400
301,366
302,370
303,366
304,367
305,367
306,371
307,369
308,365
309,391
310,370
311,377
312,367
313,399
314,367
315,361
316,368
317,367
318,406
319,365
320,371
321,364
322,369
323,369
324,369
325,364
326,409
327,424
328,374
329,362
330,367
331,393
332,391
333,372
334,363
335,366
336,370
337,394
338,367
339,398
340,367
341,375
342,369
343,369
344,373
345,365
346,392
347,362
348,373
349,377
350,386
351,369
352,391
353,371
354,375
355,385
356,370
357,370
358,392
359,373
360,374
361,393
362,367
363,368
364,446
365,371
366,399
367,368
368,365
369,367
370,370
371,366
372,374
373,369
374,394
375,363
376,366
377,364
378,367
379,361
380,366
381,366
382,366
383,385
384,369
385,358
386,360
387,358
388,385
389,363
390,365
391,358
392,390
393,361
394,357
395,362
396,357
397,362
398,359
399,364
400,360
401,360
402,512
403,365
404,358
405,362
406,382
407,367
408,366
409,369
410,367
411,373
412,368
413,367
414,373
415,370
416,372
417,390
418,370
419,366
420,395
421,385
422,368
423,362
424,373
425,391
426,372
427,368
428,371
429,363
430,366
431,363
432,371
433,364
434,375
435,362
436,367
437,373
438,375
439,389
440,432
441,370
442,369
443,393
444,371
445,366
446,412
447,365
448,361
449,393
450,365
451,393
452,383
453,382
454,366
455,366
456,367
457,374
458,377
459,390
460,367
461,361
462,368
463,364
464,363
465,390
466,381
467,391
468,379
469,372
470,393
471,367
