inference_index,duration_us
1,2674
2,1530
3,1465
4,1500
5,1553
6,1482
7,1510
8,1493
9,1476
10,1525
11,1494
12,1490
13,1492
14,1482
15,1576
16,1472
17,1477
18,1505
19,1483
20,1516
21,1479
22,1481
23,1493
24,1483
25,1533
26,1478
27,1501
28,1498
29,1473
30,1493
31,1503
32,1504
33,1501
34,1488
35,1499
36,1540
37,1483
38,1535
39,1520
40,1523
41,1526
42,1510
43,1525
44,1523
45,1487
46,1560
47,1487
48,1511
49,1482
50,1490
51,1528
52,1490
53,1531
54,1510
55,1483
56,1530
57,1507
58,1482
59,1520
60,1485
61,1538
62,1473
63,1472
64,1492
65,1510
66,1575
67,1482
68,1488
69,1496
70,1481
71,1519
72,1471
73,1500
74,1494
75,1492
76,1543
77,1496
78,1504
79,1517
80,1498
81,1504
82,1516
83,1526
84,1529
85,1509
86,1513
87,1566
88,1504
89,1553
90,1505
91,1516
92,1516
93,1528
94,1548
95,1524
96,1514
97,1556
98,1527
99,1542
100,1513
101,1508
102,1534
103,1509
104,1547
105,1511
106,1556
107,1550
108,1505
109,1536
110,1511
111,1513
112,1530
113,1518
114,1509
115,1518
116,1518
117,1611
118,1578
119,1578
120,1592
121,1576
122,1587
123,1578
124,1585
125,1572
126,1577
127,1636
128,1568
129,1586
130,1558
131,1576
132,1594
133,1575
134,1587
135,1583
136,1573
137,1622
138,1570
139,1590
140,1568
141,1565
142,1578
143,1572
144,1577
145,1575
146,1606
147,1563
148,1574
149,1590
150,1554
151,1587
152,1574
153,1577
154,1596
155,1567
156,1621
157,1572
158,1579
159,1648
160,1578
161,1585
162,1575
163,1573
164,1616
165,1567
166,1623
167,1571
168,1622
169,1597
170,1559
171,1631
172,1578
173,1612
174,1567
175,1567
176,1637
177,1579
178,1582
179,1577
180,1612
181,1583
182,1570
183,1580
184,1571
185,1564
186,1620
187,1572
188,1593
189,1571
190,1603
191,1562
192,1570
193,1519
194,1514
195,1542
196,1723
197,1546
198,1566
199,1516
200,1591
201,1506
202,1550
203,1518
204,1519
205,1583
206,1509
207,1550
208,1550
209,1509
210,1593
211,1522
212,1505
213,1523
214,1537
215,1553
216,1558
217,1556
218,1529
219,1504
220,1515
221,1508
222,1501
223,1522
224,1509
225,1511
226,1546
227,1509
228,1540
229,1508
230,1510
231,1515
232,1514
233,1591
234,1616
235,1569
236,1616
237,1569
238,1615
239,1616
240,1577
241,1599
242,1578
243,1603
244,1617
245,1680
246,1582
247,1573
248,1589
249,1583
250,1589
251,1582
252,1578
253,1561
254,1580
255,1628
256,1564
257,1589
258,1569
259,1574
260,1589
261,1565
262,1537
263,1506
264,1515
265,1556
266,1759
267,1541
268,1508
269,1512
270,1540
271,1512
272,1544
273,1508
274,1515
275,1565
276,1517
277,1544
278,1507
279,1536
280,1527
281,1520
282,1574
283,1500
284,1534
285,1648
286,1532
287,1568
288,1498
289,1508
290,1522
291,1509
292,1508
293,1530
294,1507
295,1571
296,1527
297,1504
298,1515
299,1519
300,1540
301,1539
302,1576
303,1521
304,1527
305,1639
306,1551
307,1630
308,1576
309,1585
310,1586
311,1580
312,1592
313,1622
314,1609
315,1615
316,1602
317,1613
318,1602
319,1610
320,1602
321,1608
322,1852
323,1667
324,1596
325,1589
326,1601
327,1615
328,1602
329,1591
330,1601
331,1603
332,1649
333,1600
334,1624
335,1595
336,1596
337,1642
338,1602
339,1624
340,1664
341,1720
342,1623
343,1638
344,1592
345,1572
346,1543
347,1537
348,1548
349,1527
350,1575
351,1527
352,1533
353,1542
354,1536
355,1548
356,1521
357,1541
358,1527
359,1533
360,1560
361,1557
362,1564
363,1529
364,1593
365,1519
366,1533
367,1560
368,1539
369,1590
370,1534
371,1551
372,1536
373,1538
374,1560
375,1534
376,1553
377,1535
378,1580
379,1529
380,1531
381,1538
382,1525
383,1638
384,1593
385,1618
386,1604
387,1598
388,1638
389,1605
390,1608
391,1600
392,1612
393,1627
394,1616
395,1598
396,1593
397,1653
398,1601
399,1626
400,1610
401,1607
402,1596
403,1645
404,1620
405,1626
406,1829
407,1615
408,1639
409,1637
410,1651
411,1600
412,1603
413,1598
414,1641
415,1615
416,1598
417,1611
418,1610
419,1616
420,1590
421,1628
422,1599
423,1653
424,1625
425,1595
426,1654
427,1639
428,1653
429,1663
430,1636
431,1638
432,1734
433,1586
434,1618
435,1596
436,1599
437,1641
438,1596
439,1613
440,1607
441,1646
442,1630
443,1684
444,1617
445,1646
446,1591
447,1671
448,1650
449,1594
450,1637
451,1593
452,1633
453,1612
454,1591
455,1609
456,1605
457,1643
458,1602
459,1639
460,1627
461,1637
462,1600
463,1611
464,1592
465,1619
466,1646
467,1600
468,1641
469,1641
470,1678
471,1604
472,1629
473,1604
474,1595
475,1638
476,1624
477,1639
478,1607
479,1611
480,1597
481,1640
482,1611
483,1618
484,1631
485,1603
486,1640
487,1617
488,1639
489,1621
490,1661
491,1637
492,1653
493,1640
494,1609
495,1712
496,1612
497,1693
498,1627
499,1677
500,1640
501,1640
502,1606
503,1647
504,1594
505,1604
506,1673
507,1603
508,1616
509,1611
510,1614
511,1605
512,1668
513,1613
514,1606
515,1611
516,1604
517,1638
518,1595
519,1613
520,1602
521,1633
522,1601
523,1607
524,1620
525,1600
526,1611
527,1606
528,1610
529,1610
530,1630
531,1604
532,1593
533,1619
534,1601
535,1602
536,1598
537,1617
538,1609
539,1641
540,1606
541,1598
542,1611
543,1611
544,1617
545,1604
546,1605
547,1601
548,1651
549,1594
550,1587
551,1608
552,1596
553,1617
554,1608
555,1610
556,1604
557,1598
558,1590
559,1599
560,1622
561,1603
562,1606
563,1599
564,1640
565,1600
566,1600
567,1592
568,1601
569,1632
570,1594
571,1612
572,1595
573,1621
574,1593
575,1555
576,1572
577,1533
578,1540
579,1526
580,1566
581,1536
582,1529
583,1568
584,1531
585,1569
586,1529
587,1548
588,1521
589,1530
590,1543
591,1533
592,1545
593,1528
594,1574
595,1527
596,1537
597,1539
598,1529
599,1571
600,1535
601,1548
602,1524
603,1547
604,1577
605,1529
606,1545
607,1521
608,1533
609,1534
610,1535
611,1558
612,1552
613,1654
614,1608
615,1634
616,1587
617,1593
618,1610
619,1595
620,1620
621,1605
622,1676
623,1607
624,1649
625,1600
626,1610
627,1606
628,1602
629,1646
630,1631
631,1633
632,1616
633,1625
634,1598
635,1609
636,1597
637,1602
638,1625
639,1600
640,1642
641,1606
642,1612
643,1596
644,1625
645,1586
646,1600
647,1643
648,1598
649,1646
650,1621
651,1670
652,1617
653,1638
654,1613
655,1618
656,1604
657,1608
658,1639
659,1597
660,1615
661,1596
662,1613
663,1597
664,1600
665,1610
666,1597
667,1640
668,1600
669,1606
670,1595
671,1624
672,1607
673,1618
674,1608
675,1620
676,1669
677,1595
678,1613
679,1600
680,1614
681,1587
682,1601
683,1602
684,1590
685,1641
686,1600
687,1623
688,1590
689,1605
690,1595
691,1602
692,1602
693,1603
694,1631
695,1605
696,1613
697,1597
698,1619
699,1607
700,1593
701,1604
702,1602
703,1640
704,1593
705,1638
706,1597
707,1612
708,1597
709,1598
710,1601
711,1593
712,1592
713,1539
714,1543
715,1535
716,1538
717,1532
718,1527
719,1547
720,1531
721,1590
722,1537
723,1527
724,1526
725,1534
726,1543
727,1526
728,1542
729,1531
730,1538
731,1568
732,1558
733,1537
734,1531
735,1568
736,1535
737,1524
738,1540
739,1526
740,1595
741,1535
742,1584
743,1534
744,1536
745,1523
746,1539
747,1546
748,1533
749,1566
750,1528
751,1536
752,1538
753,1542
754,1544
755,1529
756,1544
757,1529
758,1529
759,1561
760,1551
761,1549
762,1538
763,1563
764,1526
765,1533
766,1563
767,1541
768,1588
769,1545
770,1544
771,1540
772,1531
773,1554
774,1535
775,1540
776,1531
777,1655
778,1608
779,1593
780,1605
781,1603
782,1646
783,1599
784,1613
785,1607
786,1643
787,1601
788,1605
789,1607
790,1613
791,1638
792,1598
793,1626
794,1594
795,1658
796,1600
797,1596
798,1623
799,1599
800,1648
801,1594
802,1634
803,1596
804,1657
805,1591
806,1601
807,1599
808,1602
809,1619
810,1599
811,1620
812,1593
813,1671
814,1596
815,1586
816,1600
817,1604
818,1626
819,1589
820,1613
821,1611
822,1654
823,1608
824,1593
825,1602
826,1607
827,1648
828,1592
829,1615
830,1599
831,1630
832,1602
833,1599
834,1591
835,1607
836,1650
837,1601
838,1615
839,1598
840,1645
841,1595
842,1590
843,1597
844,1618
845,1645
846,1596
847,1604
848,1591
849,1659
850,1599
851,1606
852,1599
853,1602
854,1627
855,1600
856,1646
857,1607
858,1654
859,1596
860,1612
861,1602
862,1593
863,1643
864,1597
865,1632
866,1594
867,1675
868,1601
869,1638
870,1603
871,1589
872,1603
873,1602
874,1641
875,1606
876,1661
877,1590
878,1640
