inference_index,duration_us
1,81996
2,75192
3,69333
4,70388
5,67705
6,70430
7,72329
8,69148
9,71194
10,67579
11,70215
12,67629
13,69677
14,73136
15,67037
16,70092
17,72579
18,67924
19,70540
20,67510
21,72903
22,67220
23,69936
24,74333
25,67340
26,72901
27,67703
28,73544
29,67091
30,69683
31,76365
32,67984
33,70428
34,71798
35,68062
36,71588
37,68059
38,70816
39,67635
40,69846
41,72866
42,68011
43,71015
44,68875
45,69625
46,73134
47,68287
48,70378
49,68152
50,70172
51,72942
52,67596
53,70682
54,67588
55,69846
56,73872
57,68187
58,70706
59,67591
60,71284
61,68609
62,71938
63,74962
64,68815
65,70386
66,67592
67,69516
68,72541
69,69025
70,70179
71,71700
72,67906
73,70667
74,68653
75,69743
76,71786
77,69492
78,71944
79,68038
80,72172
81,68805
82,69955
83,74071
84,68837
85,72410
86,69858
87,72355
88,67778
89,70600
90,72977
91,69249
92,70772
93,67440
94,70422
95,67521
96,69354
97,72762
98,67721
99,72845
100,68673
101,70112
102,74651
103,68725
104,70763
105,67482
106,70158
107,68811
108,69682
109,73790
110,68626
111,71848
112,68966
113,70357
114,73795
115,68285
116,70708
117,68281
118,69801
119,71774
120,69231
121,70746
122,67815
123,70033
124,67647
125,69467
126,73195
127,67117
128,70364
129,74160
130,68447
131,71974
132,68679
133,70132
134,71988
135,69381
136,71153
137,68877
138,71839
139,68732
140,70813
141,68380
142,69619
143,73712
144,68703
145,70373
146,67504
147,69203
148,72667
149,69084
150,71357
151,67170
152,69736
153,74096
154,69284
155,70919
156,67567
157,70159
158,72540
159,67562
160,70624
161,68498
162,69801
163,73440
164,68678
165,71625
166,68427
167,70143
168,71887
169,69053
170,70626
171,67508
172,70784
173,67577
174,69260
175,73102
176,67333
177,69717
178,73034
179,67443
180,70446
181,71481
182,69112
183,70680
184,68541
185,70399
186,68417
187,73488
188,67558
189,69811
190,73843
191,67842
192,71154
193,71884
194,68810
195,71185
196,67697
197,69554
198,72174
199,69080
200,70799
201,67649
202,72223
203,67472
204,71459
205,67441
206,69645
207,76239
