inference_index,duration_us
1,3220
2,1792
3,1812
4,1633
5,1705
6,1701
7,1742
8,1796
9,1618
10,1906
11,1628
12,1854
13,1637
14,1630
15,1729
16,1727
17,1709
18,1596
19,1663
20,1584
21,1652
22,1649
23,1563
24,1592
25,1558
26,1836
27,1554
28,1556
29,1571
30,1555
31,1588
32,1560
33,1563
34,1703
35,1562
36,1599
37,1562
38,1607
39,1559
40,1564
41,1585
42,1550
43,1630
44,1569
45,1545
46,1576
47,1557
48,1573
49,1571
50,1601
51,1542
52,1624
53,1934
54,1665
55,1693
56,1661
57,1711
58,1674
59,1665
60,1688
61,1679
62,1756
63,1669
64,1713
65,1670
66,1702
67,1677
68,1667
69,1675
70,1713
71,1747
72,1675
73,1692
74,1667
75,1668
76,1703
77,1660
78,1670
79,1662
80,1706
81,1673
82,1665
83,1675
84,1679
85,1680
86,1667
87,1668
88,1667
89,1656
90,1707
91,1668
92,1677
93,1672
94,1682
95,1657
96,1657
97,1663
98,1702
99,1734
100,1692
101,1683
102,1651
103,1628
104,1547
105,1548
106,1570
107,1565
108,1588
109,1542
110,1569
111,1560
112,1539
113,1569
114,1546
115,1553
116,1559
117,1553
118,1631
119,1558
120,1547
121,1570
122,1562
123,1609
124,1558
125,1550
126,1571
127,1570
128,1623
129,1547
130,1545
131,1572
132,1559
133,1584
134,1546
135,1578
136,1569
137,1561
138,1622
139,1547
140,1554
141,1540
142,1636
143,1705
144,1666
145,1665
146,1674
147,1658
148,1738
149,1656
150,1706
151,1666
152,1692
153,1697
154,1686
155,1657
156,1668
157,1748
158,1689
159,1667
160,1666
161,1709
162,1664
163,1660
164,1677
165,1662
166,1696
167,1663
168,1670
169,1663
170,1661
171,1687
172,1662
173,1672
174,1673
175,1701
176,1587
177,1567
178,1576
179,1588
180,1608
181,1637
182,1619
183,1569
184,1582
185,1640
186,1598
187,1614
188,1578
189,1562
190,1638
191,1612
192,1590
193,1572
194,1570
195,1620
196,1552
197,1577
198,1558
199,1567
200,1563
201,1574
202,1598
203,1577
204,1632
205,1554
206,1572
207,1583
208,1583
209,1579
210,1577
211,1566
212,1570
213,1554
214,1728
215,1931
216,1679
217,1672
218,1681
219,1710
220,1666
221,1672
222,1664
223,1741
224,1686
225,1661
226,1672
227,1662
228,1700
229,1670
230,1727
231,1656
232,1658
233,1671
234,1691
235,1714
236,1664
237,1677
238,1647
239,1674
240,1659
241,1650
242,1746
243,1678
244,1679
245,1668
246,1700
247,1696
248,1659
249,1699
250,1681
251,1731
252,1657
253,1704
254,1669
255,1643
256,1669
257,1669
258,1713
259,1667
260,1697
261,1666
262,1648
263,1684
264,1655
265,1678
266,1683
267,1672
268,1690
269,1668
270,1705
271,1667
272,1689
273,1653
274,1692
275,1660
276,1710
277,1688
278,1672
279,1701
280,1673
281,1687
282,1666
283,1691
284,1677
285,1671
286,1727
287,1675
288,1707
289,1669
290,1690
291,1679
292,1660
293,1678
294,1663
295,1794
296,1703
297,1761
298,1682
299,1688
300,1676
301,1706
302,1700
303,1701
304,1734
305,1711
306,1581
307,1582
308,1582
309,1602
310,1591
311,1585
312,1607
313,1580
314,1628
315,1582
316,1593
317,1584
318,1587
319,1608
320,1588
321,1633
322,1603
323,1638
324,1605
325,1639
326,1572
327,1578
328,1599
329,1566
330,1597
331,1567
332,1622
333,1584
334,1571
335,1579
336,1571
337,1587
338,1582
339,1600
340,1575
341,1636
342,1568
343,1732
344,1705
345,1696
346,1703
347,1678
348,1732
349,1706
350,1751
351,1726
352,1717
353,1710
354,1776
355,1698
356,1720
357,1745
358,1807
359,1698
360,1761
361,1696
362,1747
363,1706
364,1751
365,1706
366,1707
367,1688
368,1713
369,1716
370,1708
371,1718
372,1694
373,1704
374,1697
375,1736
376,1693
377,1712
378,1695
379,1713
380,1697
381,1709
382,1711
383,1705
384,1682
385,1689
386,1713
387,1690
388,1701
389,1697
390,1717
391,1685
392,1747
393,1691
394,1718
395,1700
396,1714
397,1694
398,1695
399,1914
400,1684
401,1695
402,1697
403,1704
404,1694
405,1699
406,1684
407,1706
408,1687
409,1729
410,1688
411,1724
412,1696
413,1695
414,1686
415,1709
416,1690
417,1686
418,1738
419,1698
420,1710
421,1687
422,1702
423,1699
424,1614
425,1583
426,1645
427,1585
428,1589
429,1596
430,1627
431,1645
432,1604
433,1622
434,1601
435,1671
436,1619
437,1650
438,1586
439,1622
440,1648
441,1619
442,1637
443,1622
444,1641
445,1618
446,1624
447,1591
448,1627
449,1585
450,1593
451,1609
452,1609
453,1651
454,1607
455,1625
456,1637
457,1634
458,1600
459,1694
460,1697
461,1723
462,1762
463,1695
464,1740
465,1692
466,1690
467,1697
468,1710
469,1692
470,1724
471,1698
472,1705
473,1691
474,1702
475,1700
476,1698
477,1893
478,1687
479,1702
480,1709
481,1708
482,1719
483,1725
484,1689
485,1721
486,1690
487,1725
488,1684
489,1678
490,1616
491,1674
492,1623
493,1614
494,1588
495,1618
496,1663
497,1594
498,1641
499,1595
500,1628
501,1602
502,1642
503,1600
504,1593
505,1645
506,1606
507,1634
508,1601
509,1636
510,1605
511,1600
512,1602
513,1591
514,1582
515,1592
516,1623
517,1603
518,1637
519,1605
520,1634
521,1601
522,1599
523,1591
524,1715
525,1726
526,1691
527,1702
528,1689
529,1761
530,1687
531,1760
532,1698
533,1718
534,1720
535,1727
536,1691
537,1715
538,1682
539,1810
540,1722
541,1695
542,1681
543,1715
544,1728
545,1736
546,1732
547,1718
548,1774
549,1714
550,1756
551,1700
552,1716
553,1740
554,1736
555,1697
556,1743
557,1697
558,1730
559,1690
560,1694
561,1695
562,1694
563,1703
564,1706
565,1732
566,1695
567,1737
568,1704
569,1710
570,1695
571,1707
572,1704
573,1746
574,1703
575,1734
576,1692
577,1764
578,1707
579,1686
580,1690
581,1674
582,1735
583,1679
584,1721
585,1692
586,1707
587,1675
588,1709
589,1686
590,1754
591,1717
592,1712
593,1689
594,1698
595,1701
596,1685
597,1699
598,1689
599,1748
600,1688
601,1612
602,1609
603,1620
604,1594
605,1628
606,1597
607,1599
608,1640
609,1601
610,1607
611,1588
612,1610
613,1582
614,1606
615,1582
616,1593
617,1636
618,1602
619,1618
620,1601
621,1608
622,1823
623,1602
624,1610
625,1673
626,1605
627,1605
628,1610
629,1603
630,1622
631,1597
