inference_index,duration_us
1,2839
2,1734
3,1792
4,1678
5,1655
6,1669
7,1705
8,1665
9,1648
10,1665
11,1652
12,1739
13,1669
14,1702
15,1694
16,1669
17,1682
18,1706
19,1692
20,1661
21,1690
22,1683
23,1708
24,1711
25,1731
26,1703
27,1689
28,1691
29,1692
30,1798
31,1661
32,1711
33,1688
34,1707
35,1751
36,1711
37,1695
38,1686
39,1661
40,1677
41,1702
42,1677
43,1667
44,1739
45,1701
46,1696
47,1692
48,1711
49,1760
50,1695
51,1700
52,1693
53,1731
54,1730
55,1752
56,1689
57,1746
58,1728
59,1720
60,1698
61,1687
62,1682
63,1673
64,1693
65,1664
66,1667
67,1732
68,1677
69,1685
70,1670
71,1693
72,1660
73,1667
74,1689
75,1670
76,1728
77,1667
78,1692
79,1682
80,1720
81,1700
82,1697
83,1723
84,1704
85,1753
86,1702
87,1745
88,1699
89,1807
90,1699
91,1702
92,1724
93,1694
94,1772
95,1700
96,1767
97,1703
98,1726
99,1695
100,1684
101,1706
102,1689
103,1751
104,1688
105,1724
106,1694
107,1685
108,1682
109,1677
110,1729
111,1685
112,1744
113,1685
114,1713
115,1712
116,1682
117,1711
118,1687
119,1722
120,1689
121,1757
122,1689
123,1731
124,1683
125,1680
126,1725
127,1673
128,1690
129,1675
130,1726
131,1668
132,1669
133,1696
134,1676
135,1694
136,1675
137,1710
138,1711
139,1778
140,1697
141,1740
142,1769
143,1696
144,1736
145,1740
146,1712
147,1711
148,1799
149,1711
150,1744
151,1709
152,1703
153,1735
154,1695
155,1739
156,1735
157,1772
158,1754
159,1772
160,1709
161,1722
162,1735
163,1751
164,1703
165,1721
166,1806
167,1716
168,1721
169,1687
170,1709
171,1730
172,1692
173,1722
174,1718
175,1762
176,1705
177,1733
178,1684
179,1710
180,1713
181,1697
182,1702
183,1731
184,1755
185,1691
186,1738
187,1992
188,1744
189,1685
190,1801
191,1921
192,1816
193,1854
194,1822
195,1871
196,1853
197,1859
198,1802
199,1836
200,1812
201,1882
202,1779
203,1849
204,1805
205,1840
206,1785
207,1818
208,1801
209,1779
210,1870
211,1799
212,2111
213,1800
214,1807
215,1811
216,1830
217,1809
218,1884
219,1800
220,1816
221,1781
222,1853
223,1829
224,1843
225,1790
226,1803
227,1789
228,1806
229,1831
230,1794
231,1853
232,1798
233,1840
234,1837
235,1942
236,1851
237,1841
238,1827
239,1866
240,1857
241,1839
242,1833
243,1879
244,1835
245,1825
246,1788
247,1786
248,1805
249,1790
250,1807
251,1797
252,1846
253,1797
254,1800
255,1789
256,1808
257,1796
258,1800
259,1780
260,1794
261,1818
262,1799
263,1797
264,1790
265,1811
266,1793
267,1810
268,1793
269,1843
270,1794
271,1810
272,1789
273,1784
274,1799
275,1775
276,1795
277,1772
278,1918
279,1825
280,1837
281,1803
282,1837
283,1832
284,1829
285,1829
286,1850
287,1822
288,1832
289,1809
290,1836
291,1817
292,1818
293,1820
294,1866
295,1820
296,1828
297,1838
298,1827
299,1814
300,1834
301,1812
302,1871
303,1823
304,1822
305,1834
306,1838
307,1824
308,1822
309,1816
310,1869
311,1818
312,1838
313,1841
314,1839
315,1814
316,1847
317,1814
318,1861
319,1820
320,1831
321,1823
322,1827
323,1845
324,1841
325,1830
326,1849
327,1822
328,1842
329,1814
330,1828
331,1824
332,1830
333,1823
334,1864
335,1822
336,1834
337,1833
338,1827
339,1822
340,1838
341,1815
342,1845
343,1824
344,1847
345,1826
346,1842
347,1839
348,1828
349,1825
350,1863
351,1861
352,1836
353,1841
354,2134
355,1861
356,1850
357,1931
358,1861
359,1826
360,1845
361,1830
362,1827
363,1842
364,1832
365,1817
366,1884
367,1850
368,1834
369,1845
370,1820
371,1829
372,1817
373,1830
374,1823
375,1824
376,1832
377,1826
378,1809
379,1822
380,1819
381,1834
382,1837
383,1847
384,1817
385,1859
386,1807
387,1822
388,1822
389,1826
390,2020
391,1832
392,1820
393,1846
394,1825
395,1866
396,1826
397,1895
398,1812
399,1850
400,1812
401,1840
402,1828
403,1895
404,1827
405,1895
406,1829
407,1866
408,1826
409,1857
410,1815
411,1891
412,1830
413,1913
414,1818
415,1848
416,1820
417,1873
418,1813
419,1850
420,1823
421,1880
422,1815
423,1872
424,1811
425,1837
426,1863
427,1937
428,1916
429,1902
430,1857
431,1875
432,1855
433,1854
434,1829
435,1855
436,1817
437,1870
438,1816
439,1861
440,1839
441,1835
442,1823
443,1838
444,1822
445,1871
446,1842
447,1848
448,1821
449,1846
450,1822
451,1833
452,1809
453,1865
454,1897
455,1878
456,1891
457,1836
458,1820
459,1839
460,1825
461,2076
462,1810
463,1818
464,1813
465,1817
466,1820
467,1821
468,1811
469,1815
470,1826
471,1832
472,1812
473,1848
474,1831
475,1875
476,1911
477,1834
478,1864
479,1842
480,1859
481,1841
482,1869
483,1844
484,1913
485,1838
486,1868
487,1853
488,1865
489,1813
490,1846
491,1820
492,1869
493,1814
494,1851
495,1814
496,1852
497,2023
498,1845
499,1813
500,1861
501,1809
502,1855
503,1819
504,1861
505,1826
506,1933
507,1820
508,1890
509,1828
510,1865
511,1814
512,1832
513,1820
514,1845
515,1812
516,1899
517,1835
518,1827
519,1841
520,1895
521,1841
522,1867
523,1849
524,1926
525,1853
526,1856
527,1809
528,1876
529,1843
530,1887
531,1821
532,1905
533,1876
534,1828
535,1850
536,1860
537,1808
538,1869
539,1813
540,1869
541,1813
542,1851
543,1866
544,1876
545,1812
546,1852
547,1857
548,1865
549,1872
550,1866
551,1855
552,1855
553,1868
554,1849
555,1872
556,1874
557,1859
