inference_index,duration_us
1,1464
2,662
3,640
4,637
5,637
6,651
7,635
8,652
9,629
10,669
11,634
12,634
13,657
14,636
15,637
16,688
17,638
18,656
19,657
20,657
21,656
22,636
23,637
24,629
25,657
26,631
27,652
28,636
29,636
30,632
31,639
32,648
33,682
34,637
35,632
36,676
37,665
38,642
39,683
40,643
41,653
42,645
43,650
44,704
45,660
46,640
47,637
48,639
49,662
50,659
51,638
52,641
53,640
54,638
55,693
56,639
57,640
58,638
59,658
60,656
61,673
62,638
63,656
64,642
65,639
66,655
67,693
68,638
69,638
70,640
71,642
72,679
73,640
74,641
75,642
76,642
77,643
78,667
79,638
80,638
81,653
82,641
83,638
84,637
85,635
86,639
87,644
88,639
89,726
90,662
91,633
92,641
93,657
94,660
95,639
96,638
97,632
98,639
99,645
100,681
101,640
102,660
103,639
104,633
105,637
106,674
107,638
108,637
109,658
110,658
111,641
112,639
113,636
114,630
115,634
116,642
117,675
118,639
119,639
120,638
121,642
122,639
123,658
124,641
125,640
126,640
127,638
128,632
129,656
130,641
131,658
132,634
133,640
134,714
135,638
136,654
137,657
138,654
139,661
140,678
141,639
142,644
143,644
144,633
145,641
146,652
147,643
148,646
149,645
150,660
151,679
152,638
153,642
154,643
155,640
156,637
157,723
158,640
159,637
160,645
161,640
162,668
163,639
164,633
165,640
166,634
167,638
168,665
169,640
170,640
171,643
172,641
173,646
174,652
175,631
176,638
177,645
178,672
179,630
180,674
181,638
182,636
183,636
184,639
185,700
186,644
187,665
188,638
189,636
190,639
191,676
192,640
193,636
194,639
195,660
196,657
197,897
198,642
199,645
200,637
201,639
202,686
203,638
204,639
205,637
206,653
207,638
208,637
209,638
210,632
211,638
212,634
213,651
214,637
215,633
216,637
217,639
218,638
219,661
220,636
221,634
222,633
223,633
224,639
225,698
226,637
227,637
228,636
229,630
230,632
231,659
232,636
233,639
234,638
235,637
236,639
237,658
238,638
239,637
240,638
241,636
242,664
243,639
244,637
245,640
246,641
247,637
248,721
249,639
250,639
251,636
252,635
253,641
254,658
255,639
256,660
257,661
258,638
259,687
260,640
261,673
262,672
263,649
264,634
265,654
266,636
267,655
268,654
269,633
270,645
271,696
272,636
273,639
274,640
275,641
276,659
277,639
278,637
279,633
280,639
281,642
282,693
283,638
284,635
285,637
286,638
287,652
288,675
289,639
290,638
291,644
292,654
293,640
294,694
295,642
296,638
297,636
298,641
299,697
300,638
301,641
302,639
303,641
304,640
305,657
306,640
307,642
308,640
309,645
310,640
311,662
312,641
313,636
314,633
315,645
316,654
317,639
318,657
319,637
320,638
321,663
322,695
323,640
324,642
325,637
326,643
327,636
328,638
329,654
330,633
331,634
332,677
333,685
334,637
335,636
336,638
337,641
338,639
339,692
340,650
341,639
342,638
343,641
344,659
345,652
346,637
347,643
348,643
349,643
350,676
351,639
352,652
353,640
354,637
