inference_index,duration_us
1,3164
2,1643
3,1662
4,1657
5,1667
6,1666
7,1634
8,1759
9,1643
10,1690
11,1661
12,1675
13,1693
14,1650
15,1659
16,1653
17,1711
18,1681
19,1664
20,1672
21,1692
22,1684
23,1655
24,1684
25,1657
26,1692
27,1777
28,1650
29,1675
30,1675
31,1711
32,1658
33,1672
34,1694
35,1667
36,1729
37,1670
38,1686
39,1648
40,1647
41,1706
42,1673
43,1688
44,1662
45,1756
46,1650
47,1649
48,1689
49,1684
50,1663
51,1676
52,1697
53,1690
54,1678
55,1766
56,1706
57,1726
58,1696
59,1742
60,1671
61,1704
62,1712
63,1699
64,1744
65,1697
66,1707
67,1725
68,1700
69,1671
70,1681
71,1715
72,1699
73,1736
74,1678
75,1729
76,1681
77,1709
78,1725
79,1692
80,1737
81,1688
82,1738
83,1674
84,1719
85,1698
86,1716
87,1692
88,1673
89,1695
90,1702
91,1753
92,1700
93,1730
94,1710
95,1701
96,1729
97,1712
98,1733
99,1709
100,1753
101,1699
102,1724
103,1707
104,1711
105,1940
106,1713
107,1724
108,1706
109,1747
110,1699
111,1771
112,1766
113,1789
114,1715
115,1771
116,1744
117,1781
118,1740
119,1698
120,1721
121,1703
122,1749
123,1718
124,1714
125,1738
126,1743
127,1830
128,1784
129,1810
130,1786
131,1820
132,1782
133,1828
134,2049
135,1906
136,1820
137,1893
138,1801
139,1884
140,1866
141,1868
142,1823
143,1860
144,1835
145,1845
146,1840
147,1776
148,1839
149,1788
150,1806
151,1782
152,1902
153,1814
154,1823
155,1800
156,1807
157,1783
158,1788
159,1800
160,1798
161,1837
162,1773
163,1850
164,1793
165,1827
166,1787
167,1816
168,1787
169,1946
170,1836
171,1886
172,1794
173,1836
174,1791
175,1791
176,1807
177,1793
178,1848
179,1790
180,1807
181,1788
182,1803
183,1788
184,1833
185,1828
186,1971
187,1824
188,1912
189,1808
190,1856
191,1818
192,1787
193,1795
194,1786
195,1840
196,1794
197,1799
198,1786
199,1801
200,2037
201,1805
202,1800
203,1924
204,1784
205,1810
206,1785
207,1787
208,1802
209,1793
210,1840
211,1808
212,1843
213,1781
214,1855
215,1788
216,1834
217,1775
218,1806
219,1785
220,1819
221,1731
222,1742
223,1734
224,1736
225,1711
226,1779
227,1780
228,1696
229,1758
230,1695
231,1697
232,1917
233,1690
234,1712
235,1688
236,1707
237,1693
238,1743
239,1690
240,1683
241,1706
242,1694
243,1705
244,1690
245,1728
246,1691
247,1746
248,1683
249,1686
250,1703
251,1747
252,1720
253,1694
254,1708
255,1687
256,1689
257,1685
258,1700
259,1920
260,1687
261,1703
262,1743
263,1711
264,1684
265,1692
266,1689
267,1693
268,1744
269,1684
270,1731
271,1692
272,1739
273,1676
274,1685
275,1742
276,1721
277,1728
278,1692
279,1807
280,1775
281,1770
282,1724
283,1763
284,1719
285,1744
286,1715
287,1841
288,1814
289,1837
290,1817
291,1875
292,1819
293,1834
294,1808
295,1840
296,1820
297,1838
298,1820
299,1859
300,1813
301,1839
302,1807
303,1824
304,1817
305,1871
306,1817
307,1883
308,1808
309,1856
310,1871
311,1921
312,1922
313,1936
314,1812
315,1862
316,1817
317,1833
318,2018
319,1834
320,1825
321,1831
322,1822
323,1882
324,1834
325,1873
326,1833
327,1851
328,1863
329,1825
330,1816
331,1899
332,1881
333,1848
334,1909
335,1905
336,1843
337,1855
338,1835
339,1865
340,1836
341,1847
342,1820
343,1831
344,1815
345,1820
346,1824
347,1869
348,1819
349,1827
350,1832
351,1832
352,1814
353,2044
354,1818
355,1855
356,1810
357,1823
358,1810
359,1843
360,1805
361,1833
362,1823
363,1884
364,1835
365,1839
366,1868
367,1947
368,1948
369,1835
370,1906
371,1822
372,1892
373,1861
374,1863
375,1818
376,1835
377,1841
378,1919
379,1890
380,1904
381,1863
382,1889
383,1874
384,1888
385,1896
386,1922
387,1862
388,1925
389,1862
390,1905
391,1854
392,1929
393,1841
394,1890
395,1878
396,1893
397,1843
398,1846
399,1830
400,1852
401,1875
402,1883
403,1933
404,1831
405,1919
406,1904
407,1898
408,1907
409,1884
410,1872
411,1917
412,1864
413,1878
414,1811
415,1833
416,1823
417,1864
418,1807
419,1843
420,1819
421,1829
422,1818
423,1829
424,1810
425,1874
426,1831
427,1840
428,1820
429,1845
430,2031
431,1853
432,1824
433,1855
434,1816
435,1832
436,1824
437,1832
438,1826
439,1832
440,1806
441,1871
442,1820
443,1843
444,1818
445,2045
446,1825
447,1821
448,1817
449,1838
450,1810
451,1833
452,1815
453,1844
454,1825
455,1831
456,1818
457,1852
458,1810
459,1838
460,1812
461,1838
462,1848
463,1850
464,1820
465,2132
466,1843
467,1854
468,1873
469,1849
470,1822
471,1898
472,1815
473,1879
474,1813
475,1856
476,1812
477,1832
478,1817
479,1833
480,1843
481,1874
482,1826
483,1842
484,1832
485,1842
486,1815
487,1918
488,1842
489,1833
490,1817
491,1813
492,1813
493,1821
494,1821
495,2030
496,1864
497,1813
498,1832
499,1810
500,1834
501,1809
502,1814
503,1815
504,1821
505,1812
506,1825
507,1868
508,1883
509,1828
510,1860
511,1840
512,1901
513,1817
514,1894
515,1843
516,1861
517,1822
518,1860
519,1799
520,1871
521,1819
522,1845
523,1818
524,1850
525,1820
526,1856
527,1809
528,1877
529,1804
530,1829
531,2078
532,1852
533,1825
534,1840
535,1805
536,1874
537,1814
538,1861
539,1872
540,1853
541,1819
542,1861
543,1834
544,1891
545,1812
546,1851
547,1821
548,1843
549,1818
550,1830
551,2020
552,1915
553,1898
554,1879
555,1830
556,1845
557,1814
558,1856
559,1822
560,1906
561,1926
562,1840
563,1822
564,1836
565,1832
566,1829
567,1816
568,1956
569,1880
570,1819
571,1811
572,1816
573,1819
574,1808
575,1820
576,1881
577,1833
578,1806
579,1820
580,1816
581,1832
582,1815
583,1845
584,1856
585,1920
586,1836
587,1857
588,1815
589,1867
590,1822
591,1907
592,1833
593,1869
594,1829
595,1900
596,1877
597,1883
598,1893
599,1898
600,1821
601,1837
602,1817
603,1847
604,1827
605,1844
606,1825
607,1871
608,1816
609,1841
610,1818
611,1842
612,2035
613,1844
614,1822
615,1871
616,1864
617,1842
618,1850
619,1870
620,1902
621,1840
622,1827
623,1884
624,1822
625,1837
626,1825
627,1852
628,1844
629,1836
630,1824
631,1868
632,1825
633,1838
634,1820
635,1837
636,1822
637,1845
638,1818
639,1878
640,1824
641,1843
642,1819
643,1833
644,1818
645,1858
646,1869
647,1895
648,1832
649,1843
650,1847
651,1877
652,1814
653,1854
654,1818
655,1856
656,1830
657,1839
658,1818
659,1832
660,1866
661,1862
662,1823
663,1865
664,1796
665,1912
666,1824
667,2026
668,1817
669,1829
670,1866
671,1871
672,1835
673,1836
674,1884
675,1841
676,1920
677,1897
678,1900
679,1838
680,1883
681,1874
682,1897
683,1839
684,1842
685,1862
686,1891
687,1867
688,1871
689,1849
690,1860
691,1874
692,1841
693,1864
694,1900
695,1901
696,1893
697,1875
698,1848
699,1838
700,1873
701,1853
702,1943
703,1881
704,1881
705,1898
706,1916
707,1857
708,1897
709,1886
710,1960
711,1896
712,1844
713,1803
714,1834
715,1822
716,1824
717,1810
718,1849
719,1830
720,1826
721,1821
722,1845
723,1818
724,1822
725,1803
726,1871
727,1828
728,1826
729,1807
730,1829
731,1819
732,1851
733,1826
734,1870
735,1821
736,1849
737,1828
738,1840
739,1827
740,1840
741,1816
742,1863
743,1814
744,1833
745,1820
746,1833
747,1815
748,1824
749,1819
750,1861
751,1812
752,1837
753,1810
754,1826
755,1834
756,1836
757,1816
758,1868
759,1820
760,1825
761,1806
762,1839
763,1828
764,1823
765,1817
766,1868
767,1812
768,1846
769,1823
770,1852
771,1815
772,1830
773,1819
