inference_index,duration_us
1,4469
2,2459
3,2348
4,2373
5,2463
6,2517
7,2468
8,2373
9,2327
10,2445
11,2367
12,2419
13,2373
14,2250
15,2264
16,2280
17,2312
18,2286
19,2248
20,2305
21,2263
22,2362
23,2256
24,2285
25,2305
26,2217
27,2248
28,2245
29,2322
30,2255
31,2278
32,2327
33,2280
34,2250
35,2240
36,2287
37,2265
38,2230
39,2251
40,2256
41,2241
42,2232
43,2282
44,2298
45,2282
46,2302
47,2289
48,2248
49,2305
50,2278
51,2293
52,2272
53,2272
54,2299
55,2301
56,2313
57,2259
58,2294
59,2282
60,2267
61,2269
62,2268
63,2296
64,2267
65,2301
66,2265
67,2250
68,2326
69,2350
70,2393
71,2316
72,2324
73,2363
74,2327
75,2347
76,2732
77,2315
78,2327
79,2325
80,2335
81,2358
82,2321
83,2380
84,2306
85,2343
86,2354
87,2378
88,2378
89,2326
90,2355
91,2604
92,2318
93,2342
94,2307
95,2319
96,2361
97,2325
98,2324
99,2327
100,2333
101,2594
102,2322
103,2348
104,2316
105,2333
106,2368
107,2308
108,2357
109,2301
110,2356
111,2334
112,2309
113,2326
114,2308
115,2328
116,2367
117,2314
118,2344
119,2314
120,2370
121,2371
122,2314
123,2384
124,2334
125,2393
126,2356
127,2321
128,2384
129,2354
130,2416
131,2371
132,2342
133,2377
134,2349
135,2321
136,2391
137,2335
138,2344
139,2339
140,2318
141,2384
142,2338
143,2408
144,2352
145,2306
146,2335
147,2320
148,2335
149,2368
150,2530
151,2331
152,2317
153,2318
154,2332
155,2317
156,2363
157,2324
158,2335
159,2323
160,2309
161,2337
162,2343
163,2365
164,2389
165,2318
166,2386
167,2330
168,2357
169,2358
170,2320
171,2589
172,2304
173,2338
174,2355
175,2317
176,2362
177,2328
178,2335
179,2341
180,2519
181,2328
182,2306
183,2349
184,2360
185,2335
186,2339
187,2325
188,2361
189,2400
190,2335
191,2354
192,2318
193,2335
194,2344
195,2333
196,2370
197,2333
198,2348
199,2386
200,2323
201,2368
202,2316
203,2391
204,2367
205,2348
206,2387
207,2345
208,2337
209,2386
210,2388
211,2378
212,2387
213,2364
214,2376
215,2414
216,2373
217,2377
218,2373
219,2362
220,2379
221,2366
222,2421
223,2363
224,2367
225,2377
226,2386
227,2359
228,2391
229,2389
230,2344
231,2358
232,2380
233,2361
234,2394
235,2364
236,2350
237,2369
238,2358
239,2371
240,2399
241,2366
242,2366
243,2368
244,2351
245,2367
246,2403
247,2358
248,2364
249,2387
250,2340
251,2377
252,2356
253,2341
254,2361
255,2360
256,2366
257,2384
258,2365
259,2392
260,2397
261,2361
262,2382
263,2677
264,2409
265,2403
266,2417
267,2370
268,2383
269,2388
270,2430
271,2419
272,2392
273,2435
274,2374
275,2385
276,2446
277,2416
278,2436
279,2365
280,2398
281,2351
282,2351
283,2392
284,2365
285,2358
286,2376
287,2381
288,2363
289,2399
290,2342
291,2368
292,2358
293,2360
294,2387
295,2443
296,2359
297,2389
298,2347
299,2464
300,2447
301,2401
302,2362
303,2361
304,2377
305,2359
306,2372
307,2362
308,2418
309,2382
310,2359
311,2594
312,2394
313,2370
314,2403
315,2396
316,2350
317,2367
318,2711
319,2352
320,2421
321,2436
322,2411
323,2425
324,2384
325,2474
326,2416
327,2408
328,2382
329,2376
330,2402
331,2477
332,2402
333,2424
334,2356
335,2387
336,2347
337,2367
338,2399
339,2366
340,2356
341,2374
342,2346
343,2357
344,2395
345,2366
346,2362
347,2357
348,2340
349,2381
350,2364
351,2394
352,2361
353,2361
354,2384
355,2396
356,2393
357,2401
358,2378
359,2380
360,2365
361,2378
362,2360
363,2398
364,2361
365,2367
366,2365
367,2363
368,2383
369,2394
370,2436
371,2467
372,2478
373,2415
374,2355
375,2386
376,2366
377,2369
378,2368
379,2343
380,2378
381,2402
382,2352
383,2379
384,2269
385,2271
386,2273
387,2265
388,2342
389,2316
390,2274
391,2314
392,2305
393,2288
394,2348
395,2259
396,2325
397,2339
398,2304
399,2305
400,2359
401,2301
402,2298
403,2347
404,2343
405,2379
406,2346
407,2322
408,2328
409,2360
410,2336
411,2338
412,2300
413,2384
414,2393
415,2338
416,2377
417,2396
418,2365
419,2438
420,2448
421,2407
422,2422
423,2442
424,2415
425,2418
426,2418
427,2397
428,2402
429,2436
430,2373
431,2494
432,2443
433,2351
434,2386
435,2443
436,2354
437,2432
438,2404
439,2382
440,2388
441,2445
442,2379
443,2422
444,2461
445,2380
446,2433
447,2403
448,2474
449,2472
450,2451
451,2458
452,2365
453,2374
454,2366
455,2407
456,2352
457,2460
458,2404
459,2451
460,2415
461,2479
462,2372
463,2373
464,2386
465,2374
466,2381
467,2627
468,2358
469,2361
470,2374
471,2366
472,2368
473,2365
474,2388
475,2358
476,2358
477,2366
478,2366
479,2349
480,2417
481,2404
482,2354
483,2403
484,2450
485,2355
486,2398
487,2393
488,2338
489,2320
490,2283
491,2296
492,2434
493,2347
494,2373
495,2387
496,2359
497,2367
498,2426
499,2418
500,2416
501,2494
502,2443
503,2362
504,2408
505,2356
506,2633
507,2374
508,2363
509,2365
510,2360
511,2359
512,2387
513,2356
514,2359
515,2413
516,2353
517,2409
518,2363
519,2362
520,2387
521,2375
522,2346
523,2416
524,2372
525,2368
526,2389
527,2442
528,2446
529,2425
530,2389
531,2359
532,2368
533,2355
534,2362
535,2414
536,2364
537,2379
538,2382
539,2376
540,2403
541,2435
542,2373
543,2392
544,2400
545,2370
546,2400
547,2446
548,2364
549,2361
550,2369
551,2344
552,2366
553,2352
554,2396
555,2386
556,2390
557,2422
558,2401
559,2362
560,2408
561,2375
562,2364
563,2393
564,2381
565,2345
566,2398
567,2365
568,2352
569,2415
570,2326
571,2335
572,2379
573,2377
574,2322
575,2382
576,2375
577,2408
578,2425
579,2400
580,2431
581,2418
582,2365
583,2415
584,2482
585,2362
586,2361
587,2392
588,2342
589,2403
590,2425
591,2402
592,2383
593,2424
594,2350
