inference_index,duration_us
1,3778
2,2484
3,2466
4,2456
5,2446
6,2512
7,2497
8,2479
9,2500
10,2472
11,2451
12,2550
13,2477
14,2507
15,2460
16,2449
17,2480
18,2554
19,2490
20,2497
21,2488
22,2485
23,2463
24,2456
25,2567
26,2498
27,2471
28,2483
29,2465
30,2445
31,2499
32,2557
33,2474
34,2503
35,2494
36,2481
37,2528
38,2467
39,2483
40,2571
41,2491
42,2475
43,2537
44,2467
45,2488
46,2509
47,2482
48,2486
49,2462
50,2516
51,2499
52,2465
53,2484
54,2466
55,2498
56,2583
57,2520
58,2730
59,2595
60,2546
61,2515
62,2569
63,2530
64,2494
65,2529
66,2505
67,2509
68,2553
69,2508
70,2510
71,2550
72,2512
73,2535
74,2559
75,2545
76,2527
77,2511
78,2481
79,2509
80,2628
81,2593
82,2631
83,2620
84,2602
85,2621
86,2665
87,2604
88,2647
89,2718
90,2591
91,2661
92,2694
93,2621
94,2845
95,2625
96,2596
97,2670
98,2675
99,2645
100,2718
101,2644
102,2630
103,2732
104,2679
105,2638
106,2654
107,2647
108,2641
109,2643
110,2681
111,2671
112,2632
113,2674
114,2656
115,2620
116,2653
117,2628
118,2671
119,2703
120,2712
121,2643
122,2715
123,2664
124,2626
125,2697
126,2664
127,2638
128,2657
129,2674
130,2644
131,2699
132,2664
133,2612
134,2656
135,2635
136,2647
137,2603
138,2632
139,2691
140,2676
141,2631
142,2647
143,2626
144,2644
145,2625
146,2576
147,2540
148,2540
149,2511
150,2509
151,2529
152,2492
153,2517
154,2515
155,2551
156,2508
157,2478
158,2537
159,2523
160,2498
161,2539
162,2529
163,2511
164,2627
165,2556
166,2513
167,2573
168,2513
169,2571
170,2626
171,2637
172,2636
173,2669
174,2690
175,2632
176,2679
177,2672
178,2609
179,2647
180,2669
181,2595
182,2707
183,2648
184,2617
185,2637
186,2631
187,2641
188,2651
189,2630
190,2626
191,2711
192,2672
193,2725
194,2904
195,2680
196,2729
197,2684
198,2679
199,2766
200,2684
201,2727
202,2650
203,2600
204,2644
205,2550
206,2607
207,2565
208,2569
209,2558
210,2582
211,2575
212,2566
213,2548
214,2609
215,2552
216,2602
217,2560
218,2573
219,2758
220,2567
221,2580
222,2580
223,2570
224,2572
225,2698
226,2681
227,2772
228,2739
229,2656
230,2704
231,2714
232,2766
233,2650
234,2726
235,2727
236,2660
237,2630
238,2777
239,2692
240,2681
241,2698
242,2715
243,2815
244,2681
245,2667
246,2662
247,2677
248,2658
249,2669
250,2688
251,2671
252,2672
253,2674
254,2738
255,2704
256,2649
257,2672
258,2669
259,2807
260,2698
261,2693
262,2679
263,2655
264,3147
265,2742
266,2775
267,2727
268,2725
269,2683
270,2701
271,2653
272,2651
273,2693
274,2665
275,2661
276,2701
277,2710
278,2685
279,2666
280,2720
281,2690
282,2670
283,2658
284,2662
285,2747
286,2643
287,2680
288,2984
289,2694
290,2655
291,2675
292,2720
293,2784
294,2700
295,2663
296,2653
297,2648
298,2562
299,2573
300,2609
301,2547
302,2587
303,2581
304,2527
305,2533
306,2533
307,2546
308,2526
309,2566
310,2536
311,2541
312,2539
313,2537
314,2522
315,2566
316,2534
317,2685
318,2530
319,2639
320,2624
321,2599
322,2567
323,2527
324,2565
325,2530
326,2625
327,2608
328,2550
329,2583
330,2583
331,2544
332,2592
333,2550
334,2622
335,2533
336,2558
337,2602
338,2593
339,2737
340,2729
341,2679
342,2693
343,2723
344,2686
345,2664
346,2708
347,2683
348,2703
349,2664
350,2676
351,2690
352,2683
353,2703
354,2841
355,2786
356,2821
357,2872
358,2658
359,2567
360,2548
361,2540
362,2554
363,2635
364,2516
365,2703
366,2563
367,2541
368,2582
369,2537
370,2640
371,2522
372,2582
373,2558
374,2520
375,2536
376,2606
377,2566
378,2529
379,2549
380,2564
381,2654
382,2713
383,2596
384,2585
385,2629
386,2582
387,2704
388,2674
389,2709
390,2756
391,2707
392,2676
393,2755
394,2738
395,2742
396,2723
397,2737
398,2757
399,2688
400,2651
401,2656
402,2736
403,2670
404,2695
405,2704
406,2757
407,2660
408,2668
409,2736
410,2669
411,2656
412,2698
413,2686
414,2701
415,2662
416,2680
417,2701
418,2655
419,2738
420,2682
421,2606
422,2551
423,2587
424,2556
425,2550
426,2546
427,2554
428,2567
429,2556
430,2552
431,2646
432,2530
433,2567
434,2586
435,2594
436,2554
437,2588
438,2561
439,2554
440,2550
441,2554
442,2544
443,2579
444,2654
445,2679
446,2666
447,2705
448,2722
449,2760
450,2667
451,2709
452,2681
453,2681
454,2700
455,2676
456,2667
457,2908
458,2672
459,2683
460,2690
461,2653
462,2673
463,2693
464,2645
465,2675
466,2696
467,2727
468,2703
469,2645
470,2695
471,2656
472,2655
473,2675
474,2671
475,2684
476,2651
477,2699
478,2686
479,2683
480,2705
481,2733
482,2704
483,2653
484,2699
485,2757
486,2755
487,2687
488,2643
489,2675
490,2739
491,2717
492,2726
493,2728
494,2726
495,2690
496,2670
497,2733
498,2688
499,2692
500,2676
501,2747
502,2655
503,2767
504,2722
505,2749
506,2686
507,2665
508,3000
509,2753
510,2751
511,2683
512,2712
513,2800
514,2656
515,2715
516,2696
517,2716
518,2710
519,2742
520,2701
521,2701
522,2679
523,2691
524,2732
525,2667
526,2694
527,2744
528,2730
529,2707
530,2648
531,2658
532,2666
533,2649
534,2659
535,2716
