inference_index,duration_us
1,4228
2,3114
3,2740
4,2684
5,2717
6,2703
7,2662
8,3038
9,2714
10,2695
11,2883
12,2742
13,2962
14,2715
15,2665
16,2920
17,2722
18,2676
19,2972
20,2699
21,2665
22,2886
23,2690
24,2712
25,2910
26,2682
27,2694
28,2862
29,2673
30,2934
31,2698
32,2670
33,2913
34,2696
35,2699
36,2929
37,2699
38,2712
39,2870
40,2685
41,2737
42,2875
43,2696
44,2682
45,2877
46,2725
47,2912
48,2706
49,2660
50,2881
51,2682
52,2687
53,2964
54,2721
55,2720
56,2948
57,2736
58,2770
59,2895
60,2744
61,2942
62,2730
63,2716
64,2949
65,2731
66,2706
67,2926
68,2728
69,2760
70,2906
71,2720
72,2728
73,2926
74,2712
75,3102
76,2867
77,2839
78,3071
79,2832
80,2872
81,3031
82,2836
83,2823
84,3051
85,2813
86,3086
87,2861
88,2846
89,3070
90,2831
91,3128
92,2860
93,2816
94,3055
95,2849
96,2833
97,3041
98,2839
99,2851
100,3022
101,2844
102,2857
103,3094
104,2830
105,2833
106,2883
107,2883
108,2830
109,2857
110,2821
111,2839
112,3015
113,2854
114,2822
115,2821
116,2846
117,2859
118,2853
119,2826
120,2835
121,2839
122,2817
123,2813
124,2867
125,2845
126,2822
127,2836
128,2839
129,2865
130,2806
131,2830
132,2971
133,2838
134,3073
135,2878
136,2846
137,3083
138,2811
139,3074
140,2884
141,2819
142,3024
143,2835
144,2834
145,3062
146,2864
147,3070
148,2843
149,2816
150,3078
151,2857
152,2848
153,3169
154,2821
155,3095
156,2869
157,2826
158,3061
159,2831
160,2844
161,3070
162,2864
163,3062
164,2849
165,2831
166,3076
167,2894
168,2829
169,3026
170,2828
171,2877
172,2890
173,2857
174,3113
175,2868
176,2872
177,2937
178,2883
179,3070
180,2920
181,2926
182,3169
183,2876
184,3091
185,2888
186,2870
187,3103
188,2853
189,3070
190,2866
191,2896
192,3107
193,2850
194,3088
195,2888
196,2884
197,3077
198,2924
199,3110
200,2873
201,2897
202,3085
203,2895
204,2855
205,2878
206,2884
207,3100
208,2905
209,3077
210,2881
211,2868
212,3061
213,2915
214,2992
215,2879
216,3092
217,2851
218,3017
219,2758
220,2753
221,2939
222,2747
223,2775
224,2963
225,2748
226,2960
227,2753
228,2813
229,2992
230,2784
231,2984
232,2788
233,2724
234,3004
235,2769
236,2772
237,2945
238,2749
239,3115
240,2891
241,2864
242,3064
243,2872
244,2900
245,3080
246,2851
247,3146
248,2866
249,2915
250,3109
251,2878
252,3085
253,2936
254,2916
255,3070
256,2859
257,3079
258,2860
259,2903
260,3090
261,2869
262,3105
263,2923
264,2930
265,2874
266,2891
267,3105
268,2883
269,2906
270,3063
271,2871
272,3130
273,2911
274,2912
275,3104
276,2865
277,3078
278,2874
279,2922
280,3084
281,2900
282,2853
283,2908
284,2863
285,2886
286,3077
287,2896
288,2895
289,3059
290,2944
291,3098
292,2886
293,2872
294,3105
295,2912
296,2884
297,3079
298,2849
299,3102
300,2905
301,2866
302,3261
303,2866
304,3140
305,2915
306,3091
307,2904
308,2876
309,3073
310,2903
311,2866
312,2871
313,2868
314,2875
315,2883
316,2881
317,2874
318,3070
319,2869
320,2898
321,2871
322,2863
323,2867
324,2881
325,2899
326,2847
327,2903
328,2881
329,2858
330,3114
331,2897
332,2869
333,3095
334,2904
335,3074
336,2891
337,2868
338,3217
339,2875
340,3059
341,2892
342,2860
343,3073
344,2852
345,3077
346,2894
347,2875
348,3113
349,2861
350,3087
351,2901
352,2871
353,3080
354,2915
355,3110
356,2907
357,2877
358,3051
359,2865
360,3116
361,2890
362,2874
363,3057
364,2861
365,3105
366,2903
367,2896
368,3071
369,2889
370,3116
371,2909
372,2864
373,3058
374,2863
375,2903
376,2903
377,2852
378,3079
379,2877
380,2882
381,3137
382,2860
383,3079
384,2874
385,2894
386,3098
387,2844
388,3085
389,2859
390,2871
391,3102
392,2860
393,3108
394,2857
395,2861
396,3101
397,2941
398,3124
399,2886
400,2863
401,3070
402,2900
403,2865
404,2874
405,2849
406,3231
407,2920
408,3131
409,2874
410,2904
411,3043
412,2932
413,3121
414,2879
415,2849
416,3131
417,2897
418,2857
419,3097
420,2860
421,3134
422,2902
423,2864
424,3116
425,2852
426,3133
427,2935
428,2864
429,2898
430,2903
431,3082
432,2907
433,2873
434,3098
435,2850
436,2876
437,2886
438,2875
439,3050
440,2867
441,2880
442,2908
443,2892
444,3093
445,2891
446,3104
447,2911
448,2865
449,3125
450,2877
451,2856
452,3095
453,2854
454,3088
455,2880
456,2884
457,3132
458,2852
459,3125
460,2877
461,2902
462,3147
463,2847
464,3092
465,2855
466,2894
467,3148
468,2881
469,3094
470,2863
471,2877
472,2844
473,3139
474,2864
475,2887
476,3135
477,2849
478,3097
479,2867
480,2875
481,3122
482,2847
483,3109
484,2910
485,2897
486,3069
487,2902
488,3118
489,2868
490,2904
491,3063
