inference_index,duration_us
1,5333
2,3868
3,3465
4,4365
5,3844
6,3788
7,3476
8,3610
9,3659
10,3482
11,3404
12,3585
13,3419
14,3597
15,3376
16,3608
17,3409
18,3674
19,3622
20,3364
21,3660
22,3436
23,3710
24,3425
25,3600
26,3451
27,3636
28,3544
29,3386
30,3608
31,3390
32,3842
33,3529
34,3751
35,3447
36,3504
37,3479
38,3402
39,3623
40,3427
41,3803
42,3580
43,3749
44,3567
45,3775
46,3527
47,3760
48,3518
49,3584
50,3744
51,3512
52,3712
53,3524
54,3824
55,3564
56,3799
57,3553
58,3785
59,3540
60,3902
61,3538
62,3616
63,3743
64,3541
65,3719
66,3491
67,3831
68,3514
69,3762
70,3534
71,3826
72,3530
73,3767
74,3574
75,3801
76,3545
77,3568
78,3759
79,3527
80,3787
81,3540
82,3732
83,3551
84,3753
85,3523
86,3541
87,3761
88,3580
89,3756
90,3549
91,3777
92,3487
93,3733
94,3518
95,3728
96,3545
97,3794
98,3561
99,3524
100,3754
101,3778
102,3524
103,3534
104,3728
105,3480
106,3753
107,3510
108,3626
109,3453
110,3710
111,3469
112,3747
113,3574
114,3616
115,3814
116,3530
117,3746
118,3542
119,3799
120,3569
121,3742
122,3570
123,3796
124,3554
125,3832
126,3518
127,3609
128,3543
129,3499
130,3800
131,3521
132,3605
133,3557
134,3542
135,3523
136,3634
137,3750
138,3857
139,3635
140,3716
141,3607
142,3714
143,3583
144,3589
145,3607
146,3578
147,3944
148,3695
149,3768
150,3656
151,3881
152,3706
153,3874
154,3567
155,3896
156,3581
157,3785
158,3643
159,3870
160,3735
161,3975
162,3655
163,3930
164,3674
165,3812
166,3606
167,3833
168,3692
169,3858
170,3661
171,3831
172,3602
173,3774
174,3589
175,3775
176,3616
177,3791
178,3561
179,3771
180,3610
181,3781
182,3582
183,3806
184,3664
185,3786
186,3566
187,3880
188,3662
189,3866
190,3619
191,3832
192,3659
193,3849
194,3604
195,3813
196,3611
197,3761
198,3558
199,3760
200,3618
201,3776
202,3570
203,3791
204,3640
205,3829
206,3592
207,3764
208,3598
209,3784
210,3583
211,3804
212,3588
213,3562
214,3566
215,3560
216,3582
217,3783
218,3807
219,3600
220,3834
221,3603
222,3799
223,3578
224,3586
225,3581
226,3566
227,3784
228,3571
229,3818
230,3594
231,3819
232,3608
233,3600
234,3854
235,3597
236,3641
237,3568
238,3587
239,3784
240,3586
241,3768
242,3550
243,3794
244,3627
245,3649
246,3597
247,3629
248,3648
249,3871
250,3634
251,3827
252,3593
253,3788
254,3598
255,3917
256,3812
257,3666
258,3659
259,3757
260,3609
261,3778
262,3601
263,3836
264,3589
265,3831
266,3596
267,3837
268,3630
269,3830
270,3561
271,3780
272,3621
273,3830
274,3625
275,3781
276,3620
277,3617
278,3634
279,3774
280,3602
281,3808
282,3597
283,3780
284,3601
285,3772
286,3555
287,3768
288,3631
289,3860
290,3582
291,3774
292,3738
293,3736
294,3624
295,3693
296,3745
297,3674
298,3723
299,3705
300,3709
301,3940
302,3603
303,3870
304,3604
305,3827
306,3567
307,3920
308,3587
309,3782
310,3559
311,3846
312,3616
313,3854
314,3630
315,3765
316,3593
317,3795
318,3565
319,3770
320,3600
321,3786
322,3575
323,3777
324,3566
325,3831
326,3554
327,3836
328,3574
329,3979
330,3557
331,3787
332,3549
333,3804
334,3556
335,3925
336,3593
337,3859
338,3630
339,3803
340,3570
341,3785
342,3537
343,3772
344,3571
345,3898
346,3558
347,3777
348,3563
349,3850
350,3552
351,3755
352,3567
353,3829
354,3554
355,3810
356,3567
357,3861
358,3565
359,3807
360,3574
361,3822
362,3557
363,3789
364,3596
365,3914
366,3660
367,3874
368,3628
369,3862
370,3552
371,3762
372,3555
373,3789
374,3571
375,3801
376,3605
377,3807
378,3597
379,3769
380,3568
381,3590
382,3563
383,3820
384,3552
385,3791
386,3571
387,3779
