inference_index,duration_us
1,1464
2,625
3,577
4,621
5,653
6,649
7,659
8,693
9,627
10,620
11,622
12,621
13,628
14,673
15,626
16,628
17,645
18,649
19,622
20,1039
21,630
22,625
23,632
24,621
25,659
26,750
27,996
28,630
29,629
30,624
31,659
32,662
33,622
34,656
35,644
36,687
37,901
38,655
39,662
40,631
41,642
42,731
43,580
44,544
45,546
46,550
47,544
48,548
49,555
50,725
51,542
52,545
53,541
54,543
55,543
56,554
57,746
58,548
59,545
60,541
61,544
62,561
63,546
64,560
65,542
66,542
67,543
68,560
69,640
70,754
71,549
72,565
73,547
74,549
75,543
76,746
77,572
78,573
79,547
80,566
81,546
82,876
83,545
84,546
85,545
86,568
87,544
88,729
89,559
90,550
91,545
92,550
93,546
94,735
95,651
96,556
97,548
98,548
99,544
100,546
101,561
102,569
103,549
104,570
105,547
106,543
107,747
108,551
109,565
110,551
111,566
112,542
113,723
114,567
115,560
116,545
117,545
118,727
119,549
120,571
121,551
122,617
123,553
124,575
125,572
126,576
127,578
128,605
129,771
130,594
131,567
132,565
133,563
134,586
135,588
136,583
137,570
138,586
139,562
140,616
141,561
142,767
143,567
144,584
145,568
146,631
147,562
148,566
149,583
150,583
151,586
152,569
153,562
154,793
155,585
156,584
157,609
158,609
159,589
160,586
161,586
162,588
163,587
164,599
165,595
166,796
167,622
168,602
169,582
170,655
171,584
172,629
173,635
174,610
175,631
176,627
177,787
178,589
179,602
180,581
181,608
182,606
183,604
184,587
185,611
186,588
187,620
188,600
189,792
190,614
191,616
192,588
193,582
194,636
195,617
196,582
197,613
198,609
199,627
200,587
201,816
202,603
203,581
204,585
205,603
206,603
207,596
208,581
209,609
210,592
211,639
212,585
213,787
214,604
215,580
216,580
217,667
218,605
219,585
220,614
221,609
222,588
223,625
224,793
225,613
226,610
227,588
228,603
229,610
230,591
231,589
232,585
233,584
234,582
235,600
236,584
237,586
238,609
239,580
240,588
241,650
242,602
243,590
244,588
245,593
246,610
247,607
248,587
249,800
250,647
251,640
252,671
253,633
254,637
255,637
256,635
257,658
258,662
259,639
260,846
261,642
262,637
263,691
264,639
265,633
266,663
267,642
268,639
269,651
270,631
271,856
272,637
273,663
274,641
275,637
276,633
277,636
278,635
279,638
280,680
281,630
282,627
283,883
284,634
285,636
286,698
287,634
288,646
289,640
290,639
291,691
292,629
293,990
294,627
295,626
296,635
297,634
298,627
299,630
300,627
301,633
302,665
303,626
304,886
305,653
306,624
307,621
308,667
309,625
310,637
311,642
312,644
313,636
314,652
315,857
316,646
317,642
318,623
319,658
320,631
321,636
322,646
323,646
324,629
325,653
326,632
327,889
328,640
329,644
330,702
331,632
332,628
333,636
334,662
335,630
336,641
337,628
338,875
339,652
340,635
341,648
342,629
343,630
344,634
345,638
346,629
347,653
348,639
349,866
350,651
351,626
352,628
353,668
354,633
355,636
356,630
357,588
358,589
359,583
360,820
361,586
362,607
363,591
