inference_index,duration_us
1,6783
2,3082
3,2817
4,3089
5,3386
6,3134
7,2597
8,2772
9,2955
10,2922
11,2547
12,2530
13,2546
14,2523
15,2524
16,2492
17,2554
18,2639
19,2697
20,2616
21,2791
22,2699
23,2642
24,2635
25,2657
26,2564
27,2585
28,2715
29,2599
30,2636
31,2657
32,2614
33,2597
34,2707
35,2609
36,2636
37,2635
38,2576
39,2948
40,2682
41,2608
42,2916
43,2601
44,2595
45,2941
46,2681
47,2669
48,2945
49,2580
50,2611
51,2918
52,2686
53,2957
54,2576
55,2605
56,2713
57,2925
58,2580
59,2636
60,2634
61,2601
62,2929
63,2651
64,2598
65,2976
66,2574
67,2549
68,2694
69,2559
70,2481
71,2690
72,2532
73,2497
74,2718
75,2552
76,2493
77,2718
78,2502
79,2511
80,2727
81,2554
82,2492
83,2711
84,2519
85,2489
86,2492
87,2547
88,2502
89,2506
90,2522
91,2723
92,2624
93,2609
94,2905
95,2620
96,2611
97,2823
98,2574
99,2746
100,2945
101,2620
102,2933
103,2669
104,2598
105,2929
106,2641
107,2603
108,2919
109,2593
110,2555
111,2743
112,2529
113,2501
114,2685
115,2515
116,2491
117,2746
118,2482
119,2492
120,2723
121,2490
122,2474
123,2508
124,2699
125,2485
126,2680
127,2567
128,2487
129,2763
130,2526
131,2492
132,2506
133,2497
134,2455
135,2730
136,2810
137,2584
138,2890
139,2611
140,2586
141,2711
142,2809
143,2601
144,2963
145,2630
146,2592
147,2955
148,2583
149,2609
150,2953
151,2506
152,2526
153,2667
154,2492
155,2481
156,2691
157,2524
158,2479
159,2729
160,2536
161,2486
162,2706
163,2498
164,2495
165,2693
166,2482
167,2486
168,2714
169,2539
170,2472
171,2735
172,2538
173,2492
174,2708
175,2612
176,2583
177,2907
178,2629
179,2603
180,2925
181,2608
182,2588
183,2916
184,2670
185,2837
186,2932
187,2609
188,3011
189,2675
190,2666
191,2857
192,2658
193,2676
194,2899
195,2643
196,2717
197,2922
198,2619
199,2965
200,2674
201,2791
202,2642
203,2891
204,2716
205,2702
206,2900
207,2632
208,2552
209,2761
210,2515
211,2497
212,2517
213,2495
214,2769
215,2586
216,2532
217,2793
218,2523
219,2636
220,2778
221,2609
222,2533
223,2709
224,2542
225,2525
226,2720
227,2519
228,2530
229,2524
230,2522
231,2876
232,2676
233,2611
234,2897
235,2623
236,2746
237,2879
238,2671
239,3047
240,2673
241,2711
242,2916
243,2684
244,2637
245,2859
246,2642
247,2688
248,2705
249,2681
250,2671
251,2676
252,2662
253,2681
254,2889
255,2636
256,2663
257,2671
258,2671
259,2717
260,2609
261,3089
262,2644
263,2654
264,2649
265,2690
266,2604
267,2779
268,2541
269,2518
270,2758
271,2540
272,2574
273,2559
274,2716
275,2553
276,2560
277,2776
278,2528
279,2537
280,2551
281,2531
282,2763
283,2549
284,2536
285,2770
286,2551
287,2529
288,2715
289,2537
290,2612
291,2963
292,2631
293,2732
294,2869
295,2653
296,3014
297,2641
298,2712
299,2862
300,2674
301,2729
302,2918
303,2645
304,2944
305,2657
306,2643
307,2906
308,2644
309,2697
310,2870
311,2634
312,2923
313,2719
314,2627
315,2873
316,2662
317,2724
318,2914
319,2657
320,2773
321,2843
322,2621
323,3029
324,2700
325,2788
326,2899
327,2682
328,2950
329,2686
330,2609
331,2767
332,2507
333,2527
334,2750
335,2532
336,2570
337,2707
338,2513
339,2540
340,2751
341,2555
342,2564
343,2553
344,2570
345,2758
346,2599
347,2553
348,2799
349,2533
350,2534
351,2709
352,2510
353,2642
354,2868
355,2643
356,2746
357,2998
358,2621
359,2978
360,2712
361,2657
362,2895
363,2679
364,3005
365,2704
366,2635
367,2903
368,2638
369,2626
370,2823
371,2660
372,2656
373,2846
374,2644
375,2771
376,2901
377,2696
378,2885
379,2541
380,2577
381,2778
382,2564
383,2565
384,2509
385,2542
386,2555
387,2717
388,2506
389,2498
390,2542
391,2524
392,2774
393,2537
394,2528
395,2730
396,2519
397,2532
398,2707
399,2565
400,2649
401,2796
402,2634
403,2803
404,2664
405,2635
406,2958
407,2646
408,2699
409,2881
410,2633
411,2976
412,2682
413,2612
414,2828
415,2765
416,2672
417,2643
418,2941
419,2693
420,2643
421,2854
422,2641
423,2652
424,2883
425,2645
426,2987
427,2669
428,2627
429,2879
430,2734
431,2662
432,2844
433,2644
434,2695
435,2925
436,2624
437,2877
438,2638
439,2692
440,2900
441,2686
442,2697
443,2647
444,2661
445,2960
446,2699
447,2623
448,2827
449,2638
450,2623
451,2818
452,2655
453,2788
454,2537
455,2618
456,2741
457,2555
458,2533
459,2751
460,2534
461,2518
462,2699
463,2535
464,2522
465,2713
466,2548
467,2547
468,2530
469,2576
470,2549
471,2536
472,2537
473,2535
474,2516
475,2730
476,2663
477,2663
478,2897
479,2640
480,2750
481,2865
482,2636
483,3023
484,2661
485,2693
486,2920
487,2663
488,2743
489,2860
490,2615
491,2928
492,2656
493,2629
494,2936
495,2661
496,3029
497,2647
498,2660
499,2972
500,2643
501,2648
502,2957
503,2666
504,2653
505,2853
506,2653
507,2745
508,2646
509,2646
510,2917
511,2660
512,2720
513,2855
514,2682
515,2716
516,2650
517,2644
518,3072
519,2638
520,2670
521,2893
522,2657
523,2815
524,2906
525,2662
526,2870
527,2663
