inference_index,duration_us
1,3114
2,1611
3,1583
4,1653
5,1592
6,1653
7,1649
8,1619
9,1562
10,1614
11,1628
12,1578
13,1720
14,1610
15,1617
16,1617
17,1591
18,1642
19,1583
20,1582
21,1614
22,1612
23,1595
24,1630
25,1623
26,1595
27,1763
28,1599
29,1616
30,1560
31,1609
32,1595
33,1570
34,1713
35,1566
36,1586
37,1644
38,1564
39,1594
40,1642
41,1585
42,1595
43,1627
44,1646
45,1598
46,1657
47,1599
48,1615
49,1624
50,1593
51,1620
52,1616
53,1645
54,1562
55,1729
56,1555
57,1588
58,1632
59,1558
60,1600
61,1601
62,1637
63,1568
64,1584
65,1635
66,1564
67,1618
68,1574
69,1681
70,1640
71,1616
72,1625
73,1583
74,1740
75,1620
76,1578
77,1633
78,1570
79,1645
80,1615
81,1629
82,1576
83,1693
84,1678
85,1683
86,1744
87,1670
88,1715
89,1696
90,1736
91,1676
92,1695
93,1686
94,1653
95,1648
96,1639
97,1840
98,1671
99,1701
100,1716
101,1702
102,1677
103,1687
104,1693
105,1701
106,1735
107,1689
108,1762
109,1705
110,1722
111,1645
112,1711
113,1675
114,1668
115,1753
116,1671
117,1750
118,1700
119,1717
120,1686
121,1698
122,1666
123,1639
124,1714
125,1651
126,1734
127,1687
128,1666
129,1671
130,1679
131,1686
132,1667
133,1728
134,1686
135,1765
136,1728
137,1680
138,1639
139,1721
140,1683
141,1679
142,1759
143,1676
144,1751
145,1720
146,1695
147,1709
148,1867
149,1661
150,1661
151,1716
152,1665
153,1725
154,1703
155,1677
156,1684
157,1824
158,1701
159,1678
160,1708
161,1654
162,1729
163,1702
164,1689
165,1682
166,1876
167,1646
168,1639
169,1685
170,1692
171,1734
172,1701
173,1686
174,1668
175,1845
176,1676
177,1690
178,1736
179,1669
180,1719
181,1658
182,1737
183,1563
184,1581
185,1599
186,1552
187,1606
188,1612
189,1638
190,1600
191,1612
192,1564
193,1568
194,1602
195,1543
196,1553
197,1622
198,1560
199,1653
200,1616
201,1597
202,1554
203,1616
204,1564
205,1595
206,1620
207,1595
208,1550
209,1610
210,1582
211,1595
212,1559
213,1694
214,1573
215,1588
216,1616
217,1560
218,1633
219,1596
220,1613
221,1594
222,1579
223,1587
224,1552
225,1687
226,1574
227,1568
228,1673
229,1593
230,1628
231,1574
232,1596
233,1605
234,1575
235,1624
236,1604
237,1705
238,1599
239,1868
240,1637
241,1656
242,1696
243,1677
244,1728
245,1740
246,1738
247,1677
248,1808
249,1692
250,1660
251,1717
252,1702
253,1718
254,1725
255,1748
256,1659
257,1839
258,1657
259,1658
260,1693
261,1638
262,1601
263,1601
264,1649
265,1579
266,1570
267,1628
268,1560
269,1584
270,1640
271,1585
272,1562
273,1597
274,1617
275,1569
276,1612
277,1573
278,1586
279,1651
280,1574
281,1596
282,1601
283,1672
284,1575
285,1606
286,1593
287,1623
288,1627
289,1573
290,1616
291,1672
292,1588
293,1643
294,1673
295,1618
296,1621
297,1645
298,1593
299,1638
300,1668
301,1647
302,1639
303,1646
304,1593
305,1620
306,1618
307,1671
308,1716
309,1702
310,1748
311,1676
312,1731
313,1678
314,1694
315,1758
316,1740
317,1682
318,1827
319,1690
320,1745
321,1756
322,1694
323,1697
324,1848
325,1680
326,1760
327,1787
328,1730
329,1683
330,1715
331,1684
332,1678
333,1661
334,1599
335,1683
336,1636
337,1612
338,1629
339,1748
340,1607
341,1720
342,1619
343,1646
344,1625
345,1647
346,1629
347,1621
348,1661
349,1627
350,1657
351,1609
352,1676
353,1622
354,1602
355,1609
356,1604
357,1651
358,1618
359,1621
360,1598
361,1701
362,1604
363,1678
364,1606
365,1603
366,1610
367,1629
368,1666
369,1635
370,1645
371,1591
372,1664
373,1595
374,1662
375,1602
376,1699
377,1607
378,1616
379,1635
380,1647
381,1711
382,1688
383,1724
384,1691
385,1699
386,1694
387,1741
388,1682
389,1711
390,1728
391,1688
392,1693
393,1680
394,1703
395,1676
396,1732
397,1703
398,1682
399,1683
400,1732
401,1663
402,1702
403,1702
404,1726
405,1676
406,1727
407,1667
408,1727
409,1682
410,1829
411,1668
412,1680
413,1747
414,1668
415,1721
416,1711
417,1689
418,1696
419,1743
420,1690
421,1758
422,1714
423,1700
424,1699
425,1749
426,1681
427,1697
428,1727
429,1753
430,1694
431,1842
432,1708
433,1677
434,1714
435,1725
436,1700
437,1714
438,1720
439,1693
440,1732
441,1668
442,1696
443,1701
444,1687
445,1686
446,1750
447,1703
448,1692
449,1721
450,1736
451,1701
452,1869
453,1714
454,1742
455,1706
456,1756
457,1727
458,1710
459,1679
460,1685
461,1702
462,1728
463,1753
464,1681
465,1739
466,1686
467,1767
468,1708
469,1703
470,1679
471,1754
472,1597
473,1648
474,1605
475,1647
476,1633
477,1584
478,1613
479,1635
480,1635
481,1607
482,1644
483,1591
484,1649
485,1622
486,1615
487,1599
488,1621
489,1733
490,1624
491,1674
492,1609
493,1614
494,1674
495,1621
496,1591
497,1780
498,1645
499,1609
500,1625
501,1625
502,1608
503,1626
504,1611
505,1611
506,1805
507,1687
508,1697
509,1709
510,1697
511,1680
512,1876
513,1692
514,1747
515,1710
