inference_index,duration_us
1,1950
2,448
3,396
4,344
5,440
6,339
7,338
8,350
9,356
10,347
11,351
12,350
13,403
14,377
15,349
16,345
17,369
18,351
19,350
20,346
21,359
22,373
23,327
24,327
25,323
26,325
27,330
28,325
29,335
30,329
31,336
32,338
33,346
34,306
35,316
36,306
37,303
38,330
39,311
40,311
41,309
42,415
43,305
44,303
45,296
46,334
47,307
48,290
49,278
50,285
51,305
52,312
53,285
54,285
55,284
56,284
57,286
58,283
59,459
60,320
61,267
62,271
63,307
64,273
65,278
66,272
67,271
68,272
69,273
70,272
71,306
72,270
73,311
74,268
75,272
76,273
77,276
78,270
79,272
80,272
81,272
82,269
83,276
84,270
85,279
86,345
87,268
88,273
89,272
90,272
91,274
92,271
93,271
94,270
95,269
96,270
97,326
98,266
99,269
100,269
101,277
102,272
103,274
104,272
105,273
106,270
107,269
108,267
109,318
110,268
111,281
112,264
113,265
114,271
115,274
116,273
117,271
118,270
119,264
120,268
121,296
122,268
123,264
124,265
125,271
126,276
127,271
128,265
129,272
130,270
131,262
132,273
133,320
134,267
135,265
136,269
137,265
138,297
139,268
140,273
141,262
142,269
143,273
144,267
145,289
146,273
147,269
148,269
149,270
150,270
151,271
152,277
153,270
154,268
155,273
156,272
157,289
158,273
159,270
160,266
161,271
162,269
163,271
164,305
165,268
166,274
167,267
168,264
169,298
170,271
171,265
172,270
173,271
174,273
175,270
176,270
177,268
178,302
179,269
180,277
181,323
182,269
183,263
184,272
185,268
186,270
187,264
188,269
189,267
190,264
191,265
192,264
193,301
194,265
195,257
196,262
197,258
198,270
199,266
200,265
201,267
202,266
203,265
204,262
205,265
206,283
207,290
208,263
209,264
210,263
211,263
212,266
213,265
214,266
215,259
216,265
217,264
218,283
219,267
220,264
221,293
222,263
223,262
224,258
225,257
226,265
227,261
228,267
229,265
230,266
231,312
232,264
233,267
234,297
235,264
236,263
237,263
238,262
239,265
240,266
241,264
242,268
243,281
244,268
245,265
246,267
247,261
248,295
249,263
250,259
251,264
252,263
253,264
254,270
255,285
256,268
257,264
258,265
259,265
260,262
261,294
262,264
263,263
264,259
265,264
266,264
267,307
268,263
269,264
270,262
271,262
272,266
273,265
274,262
275,292
276,264
277,264
278,263
279,257
280,319
281,265
282,269
283,268
284,265
285,264
286,266
287,264
288,292
289,263
290,263
291,265
292,281
293,268
294,267
295,260
296,268
297,267
298,265
299,267
300,267
301,264
302,263
303,265
304,277
305,265
306,262
307,267
308,264
309,266
310,264
311,263
312,267
313,266
314,263
315,288
316,265
317,258
318,263
319,258
320,267
321,261
322,266
323,260
324,269
325,260
326,264
327,263
328,268
329,314
330,293
331,264
332,263
333,264
334,262
335,265
336,270
337,268
338,268
339,269
340,259
341,263
342,262
343,263
344,263
345,264
346,258
347,266
348,261
349,268
350,261
351,266
352,259
353,264
354,285
355,265
356,288
357,264
358,257
359,263
360,259
361,265
362,260
363,266
364,265
365,265
366,264
367,279
368,263
369,258
370,259
371,289
372,264
373,266
374,259
375,267
376,259
377,267
378,264
379,320
380,263
381,265
382,265
383,264
384,265
385,292
386,269
387,309
388,270
389,265
390,270
391,272
392,271
393,268
394,271
395,269
396,270
397,272
398,269
399,270
400,288
401,272
402,277
403,270
404,285
405,268
406,271
407,273
408,272
409,270
410,275
411,268
412,271
413,267
414,272
415,284
416,294
417,295
418,269
419,269
420,272
421,272
422,272
423,263
424,262
425,263
426,262
427,268
428,265
429,329
430,298
431,270
432,269
433,267
434,261
435,265
436,267
437,267
438,264
439,264
440,263
441,262
442,267
443,269
444,263
445,297
446,269
447,283
448,261
449,268
450,267
451,276
452,272
453,269
454,289
455,274
456,272
457,271
458,271
459,273
460,272
461,268
462,269
463,264
464,270
465,268
466,288
467,267
468,286
469,267
470,267
471,270
472,271
473,271
474,271
475,269
476,265
477,269
478,326
479,273
480,270
481,296
482,268
483,281
484,268
485,269
486,269
487,269
488,272
489,269
490,289
491,269
492,271
493,268
494,270
495,276
496,267
497,268
498,265
499,284
500,265
501,266
502,260
503,283
504,262
505,269
506,274
507,266
508,267
509,263
510,269
511,267
512,270
513,264
514,268
515,291
516,281
517,263
518,266
519,268
520,270
521,276
522,272
523,269
524,271
525,269
526,272
527,269
528,266
529,282
530,271
531,268
532,266
533,269
534,272
535,268
536,268
537,266
538,271
539,271
540,269
541,272
542,301
543,268
544,278
545,266
546,267
547,263
548,272
549,272
550,276
551,271
552,284
553,269
554,272
555,270
556,268
557,297
558,269
559,272
560,265
561,268
562,290
563,266
564,292
565,270
566,271
567,267
568,270
569,271
570,269
571,267
572,262
573,268
574,279
575,265
576,316
577,267
578,270
579,274
580,269
581,269
582,269
583,273
584,267
585,263
586,265
587,263
588,297
589,263
590,258
591,263
592,266
593,264
594,265
595,265
596,265
597,265
598,263
599,265
600,268
601,288
602,294
603,266
604,265
605,262
606,262
607,267
608,266
609,267
610,264
611,265
612,263
613,283
614,268
615,262
616,289
617,263
618,262
619,258
620,263
621,260
622,267
623,259
624,267
625,259
626,318
627,267
628,265
629,262
630,284
631,262
632,258
633,262
634,264
635,266
636,265
637,266
638,284
639,264
640,264
641,265
642,264
643,262
644,293
645,265
646,263
647,265
648,264
649,268
650,264
651,264
652,267
653,265
654,261
655,268
656,267
657,290
658,263
659,262
660,258
661,263
662,262
663,282
664,266
665,269
666,263
667,263
668,264
669,263
670,289
671,263
672,262
673,262
674,263
675,311
676,265
677,268
678,265
679,263
680,263
681,265
682,268
683,296
684,264
685,265
686,259
687,264
688,284
689,264
690,264
691,265
692,263
693,263
694,265
695,263
696,263
697,262
698,262
699,263
700,280
701,266
702,263
703,260
704,264
705,264
706,265
707,264
708,265
709,293
710,266
711,259
712,288
713,261
714,260
715,263
716,259
717,264
718,265
719,262
720,264
721,263
722,264
723,289
724,263
725,310
726,263
727,262
728,265
729,262
730,263
731,264
732,264
733,265
734,264
735,266
736,264
737,264
738,292
739,262
740,261
741,261
742,261
743,265
744,266
745,266
746,265
747,264
748,262
749,264
750,306
751,262
752,290
753,262
754,265
755,264
756,264
757,268
758,267
759,269
760,268
761,265
762,279
763,263
764,262
765,264
766,294
767,263
768,262
769,263
770,261
771,264
772,266
773,267
774,262
775,308
776,264
777,257
778,263
779,266
780,265
781,264
782,295
783,263
784,257
785,264
786,259
787,287
788,261
789,265
790,262
791,266
792,260
793,267
794,263
795,266
796,283
797,263
798,258
799,263
800,275
801,263
802,258
803,267
804,261
805,264
806,261
807,265
808,260
809,261
810,288
811,264
812,262
813,278
814,263
815,263
816,265
817,267
818,265
819,266
820,262
821,266
822,265
823,265
824,290
825,314
826,264
827,261
828,263
829,263
830,260
831,263
832,267
833,264
834,262
835,267
836,265
837,265
838,307
839,264
840,257
841,261
842,257
843,263
844,265
845,266
846,266
847,265
848,264
849,262
850,282
851,262
852,289
853,264
854,264
855,257
856,263
857,259
858,264
859,264
860,265
861,264
862,262
863,282
864,267
865,290
866,263
867,262
868,259
869,262
870,262
871,265
872,263
873,266
874,262
875,263
876,266
877,267
878,264
879,291
880,263
881,267
882,257
883,263
884,267
885,266
886,265
887,265
888,283
889,259
890,266
891,259
892,290
893,269
894,263
895,265
896,262
897,265
898,263
899,265
900,268
901,263
902,268
903,266
904,264
905,260
906,266
907,264
908,262
909,263
910,258
911,262
912,257
913,287
914,267
915,265
916,262
917,259
918,265
919,264
920,268
921,264
922,291
923,263
924,259
925,263
926,314
927,260
928,266
929,260
930,263
931,263
932,266
933,269
934,264
935,293
936,263
937,262
938,283
939,261
940,262
941,264
942,264
943,275
944,262
945,266
946,270
947,268
948,269
949,267
950,281
951,267
952,268
953,268
954,268
955,268
956,272
957,268
958,270
959,269
960,271
961,273
962,270
963,309
964,267
965,279
966,267
967,267
968,272
969,271
970,271
971,274
972,270
973,270
974,269
975,321
976,269
977,297
978,269
979,276
980,268
981,263
982,275
983,269
984,270
985,271
986,268
987,285
988,270
989,271
990,269
991,266
992,293
993,270
994,269
995,264
996,269
997,272
998,275
999,274
1000,268
1001,269
1002,268
1003,271
