inference_index,duration_us
1,4812
2,2399
3,2613
4,2517
5,2500
6,3004
7,2443
8,2634
9,2665
10,2330
11,2315
12,2588
13,2326
14,2505
15,2369
16,2324
17,2531
18,2378
19,2320
20,2682
21,2482
22,2393
23,2718
24,2365
25,2429
26,2454
27,2624
28,2467
29,2468
30,2569
31,2378
32,2420
33,2604
34,2413
35,2397
36,2594
37,2394
38,2397
39,2788
40,2489
41,2338
42,2426
43,2382
44,2371
45,2483
46,2620
47,2392
48,2406
49,2613
50,2347
51,2381
52,2676
53,2413
54,2358
55,2648
56,2374
57,2403
58,2673
59,2422
60,2400
61,2754
62,2413
63,2353
64,2377
65,2762
66,2346
67,2486
68,2588
69,2386
70,2407
71,2616
72,2392
73,2403
74,2695
75,2382
76,2396
77,2601
78,2445
79,2427
80,2634
81,2361
82,2366
83,2417
84,2784
85,2319
86,2451
87,2604
88,2365
89,2307
90,2539
91,2342
92,2364
93,2480
94,2319
95,2289
96,2528
97,2399
98,2273
99,2310
100,2491
101,2300
102,2291
103,2478
104,2368
105,2292
106,2519
107,2320
108,2284
109,2305
110,2489
111,2332
112,2315
113,2489
114,2288
115,2270
116,2522
117,2365
118,2326
119,2509
120,2301
121,2284
122,2318
123,2530
124,2319
125,2388
126,2617
127,2362
128,2340
129,2695
130,2420
131,2339
132,2647
133,2353
134,2337
135,2593
136,2343
137,2391
138,2379
139,2643
140,2341
141,2355
142,2531
143,2385
144,2358
145,2395
146,2367
147,2337
148,2610
149,2415
150,2354
151,2626
152,2337
153,2387
154,2357
155,2498
156,2329
157,2275
158,2488
159,2298
160,2303
161,2281
162,2526
163,2269
164,2290
165,2539
166,2289
167,2290
168,2502
169,2326
170,2295
171,2284
172,2539
173,2277
174,2310
175,2489
176,2331
177,2324
178,2534
179,2306
180,2299
181,2591
182,2386
183,2425
184,2737
185,2368
186,2347
187,2352
188,2676
189,2382
190,2379
191,2589
192,2411
193,2410
194,2356
195,2413
196,2352
197,2370
198,2360
199,2338
200,2308
201,2334
202,2605
203,2357
204,2328
205,2328
206,2341
207,2325
208,2376
209,2358
210,2325
211,2358
212,2352
213,2677
214,2376
215,2349
216,2524
217,2339
218,2332
219,2531
220,2363
221,2360
222,2525
223,2391
224,2388
225,2689
226,2424
227,2401
228,2613
229,2411
230,2406
231,2606
232,2443
233,2439
234,2625
235,2414
236,2440
237,2654
238,2427
239,2506
240,2651
241,2395
242,2476
243,2436
244,2389
245,2447
246,2563
247,2320
248,2324
249,2553
250,2321
251,2314
252,2550
253,2318
254,2340
255,2318
256,2312
257,2540
258,2344
259,2359
260,2348
261,2519
262,2369
263,2333
264,2533
265,2352
266,2333
267,2540
268,2364
269,2334
270,2543
271,2409
272,2393
273,2648
274,2430
275,2396
276,2743
277,2376
278,2496
279,2482
280,2465
281,2517
282,2409
283,2411
284,2646
285,2450
286,2396
287,2550
288,2383
289,2336
290,2544
291,2361
292,2336
293,2534
294,2335
295,2332
296,2575
297,2369
298,2321
299,2319
300,2334
301,2313
302,2322
303,2374
304,2327
305,2321
306,2358
307,2317
308,2332
309,2569
310,2331
311,2486
312,2404
313,2383
314,2457
315,2773
316,2369
317,2647
318,2426
319,2429
320,2677
321,2448
322,2448
323,2687
324,2437
325,2409
326,2667
327,2437
328,2460
329,2642
330,2466
331,2521
332,2753
333,2506
334,2386
335,2814
336,2404
337,2503
338,2491
339,2445
340,2710
341,2431
342,2414
343,2692
344,2439
345,2423
346,2774
347,2422
348,2432
349,2850
350,2446
351,2459
352,2670
353,2395
354,2397
355,2656
356,2466
357,2419
358,2635
359,2416
360,2424
361,2635
362,2403
363,2443
364,2629
365,2450
366,2443
367,2682
368,2414
369,2416
370,2630
371,2379
372,2456
373,2810
374,2398
375,2819
376,2412
377,2399
378,2664
379,2437
380,2386
381,2651
382,2403
383,2395
384,2617
385,2425
386,2409
387,2594
388,2450
389,2440
390,2621
391,2457
392,2433
393,2673
394,2416
395,2541
396,2335
397,2450
398,2365
399,2521
400,2337
401,2329
402,2517
403,2361
404,2335
405,2535
406,2336
407,2329
408,2539
409,2365
410,2353
411,2530
412,2344
413,2329
414,2528
415,2345
416,2340
417,2534
418,2321
419,2407
420,2600
421,2455
422,2412
423,2593
424,2411
425,2445
426,2639
427,2490
428,2500
429,2487
430,2455
431,2413
432,2402
433,2431
434,2403
435,2380
436,2589
437,2414
438,2400
439,2458
440,2397
441,2700
442,2413
443,2388
444,2643
445,2388
446,2419
447,2646
448,2389
449,2455
450,2787
451,2384
452,2411
453,2419
454,2374
455,2402
456,2421
457,2390
458,2388
459,2405
460,2394
461,2428
462,2449
463,2397
464,2716
465,2440
466,2411
467,2605
468,2442
469,2427
470,2613
471,2392
472,2434
473,2664
474,2418
475,2399
476,2657
477,2406
478,2422
479,2617
480,2450
481,2483
482,2387
483,2401
484,2464
485,2632
486,2389
487,2414
488,2626
489,2396
490,2417
491,2649
492,2393
493,2393
494,2442
495,2598
496,2389
497,2433
498,2576
499,2392
500,2399
501,2626
502,2405
503,2430
504,2754
505,2391
506,2442
507,2625
508,2398
509,2477
510,2574
511,2409
512,2711
513,2368
514,2376
515,2461
516,2684
517,2387
518,2459
519,2416
520,2395
521,2459
522,2416
523,2388
524,2770
525,2398
526,2412
527,2679
528,2380
529,2376
530,2655
531,2422
532,2400
533,2715
534,2393
535,2400
536,2588
537,2349
538,2329
539,2529
540,2339
541,2386
542,2578
543,2383
544,2370
545,2535
546,2333
547,2331
548,2525
549,2324
550,2317
551,2610
552,2336
553,2324
554,2537
555,2357
556,2326
557,2599
558,2359
559,2334
560,2574
561,2339
562,2329
563,2575
564,2333
565,2343
566,2576
567,2358
568,2336
569,2675
570,2342
571,2338
