Time(ms),Main(mA),Main Voltage(V),
1757200036785016,-0.006516908140846743,4.19,
1757200036785017,-0.01955072442254023,4.1930000000000005,
1757200036785019,-0.015826776913484948,4.19175,
1757200036785020,-0.004654934386319102,4.19275,
1757200036785021,-0.013964803158957307,4.19325,
1757200036785022,-0.006516908140846743,4.1915000000000004,
1757200036785023,-0.012102829404429666,4.19175,
1757200036785024,-0.02048171129980405,4.1922500000000005,
1757200036785025,0.0009309868772638205,4.19525,
1757200036785026,-0.0009309868772638205,4.19375,
1757200036785027,-0.025136645686123154,4.19175,
1757200036785028,-0.038170461967816635,4.18925,
1757200036785029,-0.011171842527165845,4.191,
1757200036785030,-0.027929606317914614,4.19375,
1757200036785031,0.0009309868772638205,4.19175,
1757200036785032,-0.018619737545276408,4.19275,
1757200036785033,-0.025136645686123154,4.19275,
1757200036785034,-0.015826776913484948,4.19425,
1757200036785035,-0.018619737545276408,4.1935,
1757200036785036,-0.0009309868772638205,4.1935,
1757200036785037,-0.012102829404429666,4.19175,
1757200036785038,-0.02048171129980405,4.1925,
1757200036785044,-0.02420565880885933,4.191,
1757200036785045,-0.006516908140846743,4.1925,
1757200036785046,-0.02141269817706787,4.19525,
1757200036785047,-0.008378881895374383,4.194,
1757200036785048,-0.02048171129980405,4.19175,
1757200036785049,-0.02234368505433169,4.19275,
1757200036785050,-0.013033816281693486,4.1922500000000005,
1757200036785051,-0.02048171129980405,4.1922500000000005,
1757200036785052,-0.009309868772638204,4.19575,
1757200036785053,-0.018619737545276408,4.1955,
1757200036785054,-0.02048171129980405,4.19175,
1757200036785055,-0.015826776913484948,4.19025,
1757200036785056,-0.033515527581497534,4.1905,
1757200036785057,-0.013033816281693486,4.1935,
1757200036785058,-0.02048171129980405,4.1935,
1757200036785060,-0.04468737010866338,4.196,
1757200036785061,-0.028860593195178436,4.1930000000000005,
1757200036785062,-0.013033816281693486,4.1930000000000005,
1757200036785063,-0.005585921263582923,4.1930000000000005,
1757200036785064,-0.008378881895374383,4.191,
1757200036785065,-0.006516908140846743,4.1922500000000005,
1757200036785066,-0.02327467193159551,4.192,
1757200036785067,-0.006516908140846743,4.1922500000000005,
1757200036785068,-0.012102829404429666,4.1895,
1757200036785069,-0.003723947509055282,4.19525,
1757200036785070,-0.037239475090552816,4.1930000000000005,
1757200036785071,-0.027929606317914614,4.19375,
1757200036785072,-0.027929606317914614,4.1930000000000005,
1757200036785073,-0.02141269817706787,4.194,
1757200036785075,-0.028860593195178436,4.192,
1757200036785076,-0.018619737545276408,4.1922500000000005,
1757200036785077,-0.015826776913484948,4.19075,
1757200036785078,-0.05027329137224631,4.1935,
1757200036785079,-0.028860593195178436,4.19425,
1757200036785080,-0.02141269817706787,4.19525,
1757200036785081,-0.009309868772638204,4.19175,
1757200036785082,-0.007447895018110564,4.1922500000000005,
1757200036785083,-0.02234368505433169,4.19375,
1757200036785084,-0.015826776913484948,4.19375,
1757200036785085,-0.028860593195178436,4.19375,
1757200036785086,-0.026067632563386973,4.1935,
1757200036785087,-0.029791580072442255,4.1925,
1757200036785088,-0.027929606317914614,4.1930000000000005,
1757200036785089,-0.030722566949706074,4.1922500000000005,
1757200036785090,-0.014895790036221128,4.19175,
1757200036785091,-0.005585921263582923,4.1935,
1757200036785092,-0.029791580072442255,4.1915000000000004,
1757200036785093,-0.036308488213289,4.1930000000000005,
1757200036785094,-0.014895790036221128,4.1930000000000005,
1757200036785095,-0.012102829404429666,4.191,
1757200036785096,-0.026067632563386973,4.1935,
1757200036785097,-0.003723947509055282,4.192,
1757200036785098,-0.02048171129980405,4.19325,
1757200036785099,-0.027929606317914614,4.1945,
1757200036785100,-0.003723947509055282,4.194,
1757200036785101,-0.0027929606317914613,4.194,
1757200036785102,-0.033515527581497534,4.192,
1757200036785103,-0.005585921263582923,4.19375,
1757200036785104,-0.005585921263582923,4.1915000000000004,
1757200036785105,-0.004654934386319102,4.19325,
1757200036785106,-0.01955072442254023,4.1922500000000005,
1757200036785107,-0.02048171129980405,4.1945,
1757200036785108,-0.02234368505433169,4.19475,
1757200036785110,-0.01768875066801259,4.19325,
1757200036785111,-0.02327467193159551,4.19275,
1757200036785112,-0.011171842527165845,4.1905,
1757200036785113,-0.013964803158957307,4.1915000000000004,
1757200036785114,-0.009309868772638204,4.19175,
1757200036785115,-0.008378881895374383,4.192,
1757200036785116,0.0009309868772638205,4.1925,
1757200036785117,-0.04375638323139956,4.19575,
1757200036785118,-0.027929606317914614,4.19375,
1757200036785119,0.008378881895374383,4.19375,
1757200036785120,0.005585921263582923,4.19175,
1757200036785121,0.0009309868772638205,4.1922500000000005,
1757200036785122,-0.004654934386319102,4.19125,
1757200036785123,0.001861973754527641,4.19,
1757200036785124,0.004654934386319102,4.19375,
1757200036785125,-0.01955072442254023,4.192,
1757200036785126,-0.01955072442254023,4.194,
1757200036785127,-0.016757763790748767,4.1945,
1757200036785128,-0.012102829404429666,4.1935,
1757200036785129,-0.013033816281693486,4.19175,
1757200036785130,-0.009309868772638204,4.1925,
1757200036810746,-0.02141269817706787,4.1895,
1757200036810751,-0.029791580072442255,4.19175,
1757200036810752,-0.041894409476871924,4.1935,
1757200036810753,0.0027929606317914613,4.19125,
1757200036810754,-0.012102829404429666,4.19175,
1757200036810755,-0.02048171129980405,4.19125,
1757200036810756,-0.009309868772638204,4.19325,
1757200036810757,-0.013964803158957307,4.19275,
1757200036810758,-0.0027929606317914613,4.19425,
1757200036810760,-0.01768875066801259,4.1922500000000005,
1757200036810761,-0.013964803158957307,4.19275,
1757200036810762,-0.013033816281693486,4.19275,
1757200036810763,-0.01955072442254023,4.19125,
1757200036810764,-0.02141269817706787,4.19125,
1757200036810765,-0.030722566949706074,4.19175,
1757200036810766,-0.036308488213289,4.1925,
1757200036810767,-0.012102829404429666,4.191,
1757200036810768,-0.02048171129980405,4.1922500000000005,
1757200036810769,-0.006516908140846743,4.19325,
1757200036810770,-0.014895790036221128,4.19275,
1757200036810771,0.0027929606317914613,4.1925,
1757200036810772,-0.014895790036221128,4.192,
1757200036810773,-0.02699861944065079,4.19275,
1757200036810774,0.012102829404429666,4.19375,
1757200036810775,-0.008378881895374383,4.19175,
1757200036810776,-0.008378881895374383,4.1922500000000005,
1757200036810777,-0.02327467193159551,4.19175,
1757200036810779,-0.0009309868772638205,4.19275,
1757200036810780,-0.01955072442254023,4.19275,
1757200036810781,-0.032584540704233715,4.1945,
1757200036810782,-0.010240855649902025,4.1915000000000004,
1757200036810783,-0.04841131761771866,4.1922500000000005,
1757200036810784,-0.006516908140846743,4.19425,
1757200036810785,-0.029791580072442255,4.19325,
1757200036810786,-0.016757763790748767,4.196,
1757200036810787,-0.018619737545276408,4.19425,
1757200036810788,-0.02048171129980405,4.197,
1757200036810789,-0.02420565880885933,4.19275,
1757200036810790,-0.015826776913484948,4.1905,
1757200036810791,-0.02234368505433169,4.19125,
1757200036810792,-0.013033816281693486,4.19075,
1757200036810794,-0.007447895018110564,4.19,
1757200036810795,-0.007447895018110564,4.1925,
1757200036810796,-0.010240855649902025,4.19475,
1757200036810797,-0.03537750133602518,4.194,
1757200036810798,-0.030722566949706074,4.19175,
1757200036810799,-0.007447895018110564,4.1955,
1757200036810800,-0.02327467193159551,4.1945,
1757200036810801,-0.013964803158957307,4.19325,
1757200036810802,-0.026067632563386973,4.19375,
1757200036810803,-0.011171842527165845,4.19425,
1757200036810804,-0.01955072442254023,4.19425,
1757200036810805,-0.02234368505433169,4.19325,
1757200036810806,-0.016757763790748767,4.19175,
1757200036810807,-0.018619737545276408,4.19125,
1757200036810808,-0.02420565880885933,4.19575,
1757200036810809,-0.029791580072442255,4.19625,
1757200036810810,-0.015826776913484948,4.19375,
1757200036810811,-0.013033816281693486,4.19275,
1757200036810812,-0.032584540704233715,4.19375,
1757200036810813,0.0,4.19175,
1757200036810814,-0.003723947509055282,4.19375,
1757200036810815,-0.011171842527165845,4.19575,
1757200036810816,-0.01955072442254023,4.19425,
1757200036810817,-0.02420565880885933,4.19325,
1757200036810818,-0.031653553826969896,4.19375,
1757200036810819,-0.0027929606317914613,4.19175,
1757200036810820,-0.016757763790748767,4.19475,
1757200036810821,-0.013964803158957307,4.19675,
1757200036810822,0.003723947509055282,4.1930000000000005,
1757200036810823,-0.009309868772638204,4.1915000000000004,
1757200036810824,-0.033515527581497534,4.194,
1757200036810825,-0.02048171129980405,4.19125,
1757200036810827,-0.02420565880885933,4.1925,
1757200036810828,0.003723947509055282,4.192,
1757200036810829,-0.013033816281693486,4.19275,
1757200036810830,-0.028860593195178436,4.19275,
1757200036810831,0.0027929606317914613,4.192,
1757200036810832,-0.02420565880885933,4.1935,
1757200036810833,-0.02141269817706787,4.1925,
1757200036810834,-0.014895790036221128,4.19425,
1757200036810835,0.0009309868772638205,4.19375,
1757200036810836,-0.007447895018110564,4.1935,
1757200036810837,-0.018619737545276408,4.195,
1757200036810838,-0.008378881895374383,4.1945,
1757200036810839,-0.025136645686123154,4.192,
1757200036810840,-0.001861973754527641,4.19,
1757200036810841,-0.026067632563386973,4.19125,
1757200036810842,-0.011171842527165845,4.1935,
1757200036810844,-0.02699861944065079,4.195,
1757200036810845,-0.01768875066801259,4.19575,
1757200036810846,-0.0009309868772638205,4.1930000000000005,
1757200036810847,-0.013033816281693486,4.1955,
1757200036810848,-0.027929606317914614,4.1935,
1757200036810849,-0.016757763790748767,4.19175,
1757200036810850,-0.009309868772638204,4.1925,
1757200036810851,0.0009309868772638205,4.1935,
1757200036810852,-0.013964803158957307,4.194,
1757200036810853,-0.028860593195178436,4.194,
1757200036810854,-0.02234368505433169,4.19625,
1757200036810855,-0.033515527581497534,4.194,
1757200036810856,-0.025136645686123154,4.19175,
1757200036810857,-0.026067632563386973,4.19425,
1757200036810858,-0.028860593195178436,4.192,
1757200036810859,-0.027929606317914614,4.1922500000000005,
1757200036810860,-0.031653553826969896,4.1915000000000004,
1757200036810861,-0.015826776913484948,4.1922500000000005,
1757200036810862,-0.016757763790748767,4.19375,
1757200036810864,-0.01768875066801259,4.19425,
1757200036810865,-0.0009309868772638205,4.19425,
1757200036810866,-0.011171842527165845,4.19275,
1757200036810867,-0.02327467193159551,4.191,
1757200036810868,-0.026067632563386973,4.19275,
1757200036810869,-0.015826776913484948,4.1930000000000005,
1757200036810870,-0.010240855649902025,4.19375,
1757200036810871,-0.02420565880885933,4.194,
1757200036810872,-0.02048171129980405,4.1935,
1757200036810873,-0.016757763790748767,4.1945,
1757200036810874,-0.014895790036221128,4.194,
1757200036810875,-0.008378881895374383,4.1925,
1757200036810876,-0.001861973754527641,4.19375,
1757200036810877,-0.04003243572234428,4.19125,
1757200036810878,-0.014895790036221128,4.19175,
1757200036810879,-0.028860593195178436,4.1930000000000005,
1757200036810880,-0.010240855649902025,4.1925,
1757200036810881,-0.03444651445876136,4.192,
1757200036810882,-0.02234368505433169,4.194,
1757200036810883,-0.02327467193159551,4.19425,
1757200036836231,-0.02048171129980405,4.19425,
1757200036836236,-0.02699861944065079,4.19175,
1757200036836237,-0.015826776913484948,4.1915000000000004,
1757200036836238,0.0027929606317914613,4.1930000000000005,
1757200036836239,-0.02048171129980405,4.1935,
1757200036836240,-0.041894409476871924,4.19375,
1757200036836241,-0.013033816281693486,4.19425,
1757200036836242,-0.02141269817706787,4.1945,
1757200036836243,-0.008378881895374383,4.1925,
1757200036836245,-0.0009309868772638205,4.19275,
1757200036836246,-0.03537750133602518,4.19175,
1757200036836247,-0.010240855649902025,4.1935,
1757200036836248,-0.02234368505433169,4.192,
1757200036836249,-0.008378881895374383,4.1945,
1757200036836250,-0.02048171129980405,4.1945,
1757200036836251,-0.01955072442254023,4.191,
1757200036836252,-0.014895790036221128,4.1935,
1757200036836253,-0.029791580072442255,4.195,
1757200036836255,-0.011171842527165845,4.195,
1757200036836256,-0.026067632563386973,4.1905,
1757200036836257,-0.01955072442254023,4.19325,
1757200036836258,-0.007447895018110564,4.19125,
1757200036836259,-0.014895790036221128,4.1925,
1757200036836260,-0.016757763790748767,4.195,
1757200036836261,-0.011171842527165845,4.1935,
1757200036836262,-0.01955072442254023,4.192,
1757200036836263,-0.009309868772638204,4.19325,
1757200036836264,0.005585921263582923,4.19425,
1757200036836265,-0.013033816281693486,4.19325,
1757200036836266,-0.003723947509055282,4.1945,
1757200036836267,-0.02699861944065079,4.19475,
1757200036836268,-0.02234368505433169,4.19175,
1757200036836269,-0.031653553826969896,4.1935,
1757200036836270,-0.005585921263582923,4.1955,
1757200036836271,-0.01768875066801259,4.19175,
1757200036836272,-0.029791580072442255,4.19425,
1757200036836273,-0.015826776913484948,4.1955,
1757200036836274,-0.01768875066801259,4.194,
1757200036836275,-0.007447895018110564,4.19425,
1757200036836276,-0.02420565880885933,4.1915000000000004,
1757200036836277,-0.02699861944065079,4.19275,
1757200036836278,-0.02141269817706787,4.1925,
1757200036836279,-0.032584540704233715,4.19175,
1757200036836280,-0.014895790036221128,4.1935,
1757200036836281,-0.014895790036221128,4.192,
1757200036836282,-0.030722566949706074,4.194,
1757200036836284,-0.015826776913484948,4.19475,
1757200036836289,-0.032584540704233715,4.19375,
1757200036836290,-0.02420565880885933,4.1945,
1757200036836291,-0.016757763790748767,4.19325,
1757200036836292,-0.018619737545276408,4.1955,
1757200036836293,-0.009309868772638204,4.19275,
1757200036836294,-0.02327467193159551,4.19425,
1757200036836295,-0.02141269817706787,4.195,
1757200036836296,-0.013033816281693486,4.195,
1757200036836297,-0.01955072442254023,4.19325,
1757200036836298,-0.010240855649902025,4.194,
1757200036836299,-0.01955072442254023,4.19375,
1757200036836300,-0.018619737545276408,4.1922500000000005,
1757200036836302,0.007447895018110564,4.1925,
1757200036836303,-0.005585921263582923,4.19375,
1757200036836304,-0.013033816281693486,4.19425,
1757200036836305,-0.02420565880885933,4.192,
1757200036836306,-0.037239475090552816,4.19275,
1757200036836307,0.0009309868772638205,4.1955,
1757200036836308,0.009309868772638204,4.19375,
1757200036836309,-0.013964803158957307,4.194,
1757200036836310,-0.009309868772638204,4.19525,
1757200036836311,-0.012102829404429666,4.1930000000000005,
1757200036836312,-0.003723947509055282,4.19175,
1757200036836313,-0.012102829404429666,4.1930000000000005,
1757200036836314,-0.008378881895374383,4.19275,
1757200036836315,-0.013033816281693486,4.1930000000000005,
1757200036836316,-0.005585921263582923,4.1930000000000005,
1757200036836318,-0.010240855649902025,4.19125,
1757200036836319,-0.010240855649902025,4.191,
1757200036836320,-0.007447895018110564,4.19475,
1757200036836321,-0.027929606317914614,4.192,
1757200036836322,0.006516908140846743,4.1945,
1757200036836323,0.001861973754527641,4.1925,
1757200036836324,-0.013033816281693486,4.1915000000000004,
1757200036836325,-0.03537750133602518,4.1930000000000005,
1757200036836326,-0.007447895018110564,4.19475,
1757200036836327,-0.004654934386319102,4.194,
1757200036836328,-0.016757763790748767,4.1945,
1757200036836329,-0.004654934386319102,4.19375,
1757200036836330,-0.013964803158957307,4.19275,
1757200036836331,-0.0027929606317914613,4.1935,
1757200036836332,-0.005585921263582923,4.19375,
1757200036836333,-0.027929606317914614,4.1945,
1757200036836334,-0.016757763790748767,4.194,
1757200036836335,-0.02048171129980405,4.1922500000000005,
1757200036836336,-0.0027929606317914613,4.195,
1757200036836337,-0.018619737545276408,4.194,
1757200036836338,-0.037239475090552816,4.1922500000000005,
1757200036836339,-0.02420565880885933,4.1935,
1757200036836340,-0.02234368505433169,4.19175,
1757200036836341,-0.012102829404429666,4.192,
1757200036836342,-0.015826776913484948,4.1935,
1757200036836343,-0.031653553826969896,4.1955,
1757200036836344,-0.028860593195178436,4.1922500000000005,
1757200036836345,-0.026067632563386973,4.1930000000000005,
1757200036836346,-0.02234368505433169,4.19375,
1757200036836347,-0.02327467193159551,4.1885,
1757200036836348,-0.02141269817706787,4.1905,
1757200036836349,-0.029791580072442255,4.192,
1757200036836350,-0.018619737545276408,4.1930000000000005,
1757200036836352,0.0,4.1935,
1757200036836353,-0.003723947509055282,4.19425,
1757200036836354,-0.03537750133602518,4.19375,
1757200036836355,-0.013033816281693486,4.1935,
1757200036836356,-0.010240855649902025,4.1925,
1757200036836357,-0.0009309868772638205,4.191,
1757200036836358,-0.02141269817706787,4.191,
1757200036836359,-0.014895790036221128,4.19425,
1757200036836360,-0.008378881895374383,4.1925,
1757200036836361,-0.012102829404429666,4.194,
1757200036836362,-0.01955072442254023,4.1922500000000005,
1757200036836363,-0.033515527581497534,4.1945,
1757200036836364,-0.018619737545276408,4.192,
1757200036836365,-0.018619737545276408,4.19075,
1757200036836366,-0.02699861944065079,4.19325,
1757200036836367,-0.01955072442254023,4.1925,
1757200036836368,-0.011171842527165845,4.19325,
1757200036836369,-0.02048171129980405,4.19325,
1757200036836370,-0.02420565880885933,4.1925,
1757200036836371,-0.01955072442254023,4.1945,
1757200036836373,0.009309868772638204,4.19175,
1757200036861817,-0.008378881895374383,4.1935,
1757200036861822,-0.028860593195178436,4.19425,
1757200036861823,-0.01955072442254023,4.195,
1757200036861824,-0.016757763790748767,4.19375,
1757200036861825,-0.03537750133602518,4.195,
1757200036861827,-0.010240855649902025,4.192,
1757200036861828,-0.027929606317914614,4.1935,
1757200036861829,-0.02327467193159551,4.191,
1757200036861830,-0.013964803158957307,4.192,
1757200036861831,-0.02141269817706787,4.19275,
1757200036861832,-0.011171842527165845,4.192,
1757200036861833,-0.012102829404429666,4.194,
1757200036861834,-0.006516908140846743,4.19325,
1757200036861835,-0.011171842527165845,4.195,
1757200036861836,-0.018619737545276408,4.196,
1757200036861837,-0.03444651445876136,4.19375,
1757200036861838,-0.015826776913484948,4.1945,
1757200036861839,-0.030722566949706074,4.19125,
1757200036861840,-0.02141269817706787,4.19325,
1757200036861841,-0.02327467193159551,4.1930000000000005,
1757200036861842,-0.015826776913484948,4.19375,
1757200036861843,-0.003723947509055282,4.1945,
1757200036861844,0.008378881895374383,4.194,
1757200036861845,-0.01955072442254023,4.194,
1757200036861846,-0.013033816281693486,4.1905,
1757200036861847,-0.018619737545276408,4.19125,
1757200036861848,-0.009309868772638204,4.191,
1757200036861849,-0.008378881895374383,4.19425,
1757200036861850,-0.032584540704233715,4.19475,
1757200036861851,-0.016757763790748767,4.194,
1757200036861852,-0.008378881895374383,4.19175,
1757200036861853,0.007447895018110564,4.19375,
1757200036861854,-0.015826776913484948,4.19275,
1757200036861855,-0.02699861944065079,4.1945,
1757200036861856,-0.029791580072442255,4.19425,
1757200036861857,-0.025136645686123154,4.19725,
1757200036861859,-0.02327467193159551,4.1945,
1757200036861860,-0.018619737545276408,4.194,
1757200036861861,-0.010240855649902025,4.1955,
1757200036861862,-0.014895790036221128,4.19625,
1757200036861863,-0.016757763790748767,4.19175,
1757200036861864,-0.006516908140846743,4.19325,
1757200036861865,-0.0009309868772638205,4.19,
1757200036861866,-0.011171842527165845,4.19275,
1757200036861867,-0.01768875066801259,4.19375,
1757200036861868,-0.03537750133602518,4.1945,
1757200036861869,-0.04282539635413574,4.19475,
1757200036861870,0.005585921263582923,4.1922500000000005,
1757200036861871,-0.02699861944065079,4.1922500000000005,
1757200036861872,-0.02048171129980405,4.19575,
1757200036861873,-0.008378881895374383,4.19375,
1757200036861874,-0.033515527581497534,4.195,
1757200036861875,-0.031653553826969896,4.1930000000000005,
1757200036861876,-0.012102829404429666,4.1945,
1757200036861877,-0.018619737545276408,4.1930000000000005,
1757200036861878,-0.01768875066801259,4.192,
1757200036861879,-0.010240855649902025,4.1885,
1757200036861880,-0.013964803158957307,4.1935,
1757200036861881,-0.02048171129980405,4.19275,
1757200036861883,-0.0409634225996081,4.1955,
1757200036861884,-0.013964803158957307,4.19325,
1757200036861885,-0.005585921263582923,4.1930000000000005,
1757200036861886,-0.018619737545276408,4.194,
1757200036861887,-0.01955072442254023,4.19125,
1757200036861888,-0.01955072442254023,4.1930000000000005,
1757200036861889,-0.025136645686123154,4.1922500000000005,
1757200036861890,0.0027929606317914613,4.19275,
1757200036861891,-0.02327467193159551,4.19375,
1757200036861892,-0.010240855649902025,4.194,
1757200036861893,-0.007447895018110564,4.1965,
1757200036861894,-0.013964803158957307,4.192,
1757200036861895,-0.001861973754527641,4.19475,
1757200036861896,-0.014895790036221128,4.19425,
1757200036861897,-0.018619737545276408,4.19575,
1757200036861898,-0.01768875066801259,4.1930000000000005,
1757200036861899,-0.028860593195178436,4.19425,
1757200036861900,-0.016757763790748767,4.1930000000000005,
1757200036861901,0.0027929606317914613,4.1915000000000004,
1757200036861902,-0.004654934386319102,4.19275,
1757200036861903,-0.010240855649902025,4.19125,
1757200036861904,-0.02699861944065079,4.19075,
1757200036861905,-0.02141269817706787,4.1935,
1757200036861906,-0.015826776913484948,4.194,
1757200036861907,-0.012102829404429666,4.195,
1757200036861908,0.003723947509055282,4.196,
1757200036861909,-0.032584540704233715,4.196,
1757200036861910,-0.018619737545276408,4.1915000000000004,
1757200036861911,-0.014895790036221128,4.19425,
1757200036861912,-0.032584540704233715,4.1925,
1757200036861914,-0.02699861944065079,4.1930000000000005,
1757200036861915,-0.02420565880885933,4.1925,
1757200036861916,-0.004654934386319102,4.1925,
1757200036861917,-0.031653553826969896,4.19325,
1757200036861918,-0.016757763790748767,4.19175,
1757200036861919,-0.03444651445876136,4.1922500000000005,
1757200036861920,-0.04375638323139956,4.1935,
1757200036861921,-0.02141269817706787,4.195,
1757200036861922,-0.02141269817706787,4.19275,
1757200036861923,-0.006516908140846743,4.1925,
1757200036861924,-0.01768875066801259,4.19375,
1757200036861925,-0.012102829404429666,4.19675,
1757200036861926,-0.013033816281693486,4.195,
1757200036861927,-0.02141269817706787,4.192,
1757200036861928,-0.033515527581497534,4.1925,
1757200036861929,-0.033515527581497534,4.1935,
1757200036861930,-0.011171842527165845,4.1922500000000005,
1757200036861931,-0.008378881895374383,4.19275,
1757200036861932,-0.012102829404429666,4.19175,
1757200036861933,-0.01768875066801259,4.19175,
1757200036861934,-0.003723947509055282,4.1925,
1757200036861935,-0.003723947509055282,4.19325,
1757200036861936,-0.025136645686123154,4.19325,
1757200036861937,-0.013033816281693486,4.19275,
1757200036861938,-0.015826776913484948,4.194,
1757200036861939,-0.009309868772638204,4.19475,
1757200036861940,-0.011171842527165845,4.195,
1757200036861941,-0.004654934386319102,4.1945,
1757200036861942,-0.005585921263582923,4.19325,
1757200036861943,-0.025136645686123154,4.1930000000000005,
1757200036861944,-0.02048171129980405,4.19475,
1757200036861945,-0.007447895018110564,4.19375,
1757200036861946,-0.005585921263582923,4.19275,
1757200036861947,-0.005585921263582923,4.1925,
1757200036861948,-0.010240855649902025,4.19425,
1757200036861949,0.0027929606317914613,4.194,
1757200036861950,-0.02048171129980405,4.1925,
1757200036861951,0.004654934386319102,4.19275,
1757200036861953,-0.006516908140846743,4.1922500000000005,
1757200036887480,-0.018619737545276408,4.1922500000000005,
1757200036887484,-0.031653553826969896,4.1945,
1757200036887485,0.012102829404429666,4.1935,
1757200036887486,-0.018619737545276408,4.192,
1757200036887487,-0.0027929606317914613,4.19425,
1757200036887489,-0.025136645686123154,4.194,
1757200036887490,-0.01955072442254023,4.1955,
1757200036887491,0.005585921263582923,4.1935,
1757200036887492,-0.006516908140846743,4.19325,
1757200036887493,-0.02048171129980405,4.1935,
1757200036887494,-0.006516908140846743,4.19325,
1757200036887495,-0.026067632563386973,4.19375,
1757200036887496,-0.02234368505433169,4.19125,
1757200036887497,-0.011171842527165845,4.1895,
1757200036887498,-0.016757763790748767,4.19175,
1757200036887499,-0.02048171129980405,4.192,
1757200036887500,0.0027929606317914613,4.19175,
1757200036887501,-0.02048171129980405,4.1925,
1757200036887502,-0.011171842527165845,4.1905,
1757200036887503,0.004654934386319102,4.19275,
1757200036887504,-0.008378881895374383,4.1935,
1757200036887505,-0.006516908140846743,4.19475,
1757200036887506,-0.01955072442254023,4.19325,
1757200036887507,-0.033515527581497534,4.19375,
1757200036887508,-0.031653553826969896,4.192,
1757200036887509,-0.010240855649902025,4.1955,
1757200036887510,-0.005585921263582923,4.1935,
1757200036887512,-0.02141269817706787,4.1935,
1757200036887513,-0.02048171129980405,4.1915000000000004,
1757200036887514,-0.032584540704233715,4.19375,
1757200036887515,-0.015826776913484948,4.19425,
1757200036887516,-0.010240855649902025,4.1945,
1757200036887517,-0.0027929606317914613,4.1935,
1757200036887518,-0.013964803158957307,4.19425,
1757200036887519,-0.02234368505433169,4.19375,
1757200036887520,-0.02234368505433169,4.19375,
1757200036887521,-0.02420565880885933,4.1945,
1757200036887522,-0.016757763790748767,4.1905,
1757200036887523,-0.013964803158957307,4.192,
1757200036887524,-0.02141269817706787,4.19425,
1757200036887525,-0.012102829404429666,4.19475,
1757200036887526,-0.018619737545276408,4.19175,
1757200036887527,0.0,4.195,
1757200036887528,-0.009309868772638204,4.19275,
1757200036887529,-0.0009309868772638205,4.19525,
1757200036887530,-0.029791580072442255,4.19375,
1757200036887531,-0.006516908140846743,4.1925,
